Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000153,-0.192781,-9.785234,0.234181,0.0226871518,-0.0100624617,0.0151737222
0.000819,-0.192781,-9.785234,0.234181,0.0226871518,-0.0100624617,0.0151737222
0.001868,-0.199987,-9.778051,0.224574,0.0226871518,-0.0100624617,0.0162379474
0.002917,-0.19038,-9.785234,0.212566,0.023751377,-0.0089982365,0.0151737222
0.003934,-0.183174,-9.792417,0.210164,0.0226871518,-0.0079340114,0.0141094971
0.004985,-0.185576,-9.794812,0.212566,0.0216229267,-0.0079340114,0.0151737222
0.006033,-0.185576,-9.792417,0.229378,0.0216229267,-0.0079340114,0.0162379474
0.007082,-0.183174,-9.78284,0.24619,0.0216229267,-0.0068697862,0.0151737222
0.00813,-0.185576,-9.785234,0.238985,0.0216229267,-0.0068697862,0.0151737222
0.009148,-0.195183,-9.797206,0.234181,0.0216229267,-0.0068697862,0.0151737222
0.010197,-0.187978,-9.794812,0.229378,0.023751377,-0.0068697862,0.0151737222
0.011246,-0.178371,-9.794812,0.219771,0.023751377,-0.0089982365,0.0141094971
0.012295,-0.185576,-9.794812,0.224574,0.0226871518,-0.0089982365,0.0151737222
0.013313,-0.202388,-9.792417,0.219771,0.0216229267,-0.0079340114,0.0162379474
0.014362,-0.202388,-9.794812,0.207762,0.0205587015,-0.0068697862,0.0162379474
0.015411,-0.192781,-9.785234,0.212566,0.0216229267,-0.0047413359,0.0151737222
0.01646,-0.192781,-9.78284,0.224574,0.0226871518,-0.0058055611,0.0151737222
0.01748,-0.192781,-9.794812,0.229378,0.0226871518,-0.0068697862,0.0141094971
0.018527,-0.187978,-9.801995,0.222173,0.0216229267,-0.0047413359,0.0151737222
0.019576,-0.187978,-9.797206,0.217369,0.0216229267,-0.0047413359,0.0162379474
0.020625,-0.187978,-9.7996,0.219771,0.0226871518,-0.0079340114,0.0162379474
0.021674,-0.187978,-9.794812,0.222173,0.0226871518,-0.0079340114,0.0151737222
0.022692,-0.192781,-9.78284,0.224574,0.0226871518,-0.0068697862,0.0151737222
0.02374,-0.19038,-9.773263,0.219771,0.0216229267,-0.0068697862,0.0151737222
0.024789,-0.187978,-9.778051,0.222173,0.0216229267,-0.0068697862,0.0141094971
0.025839,-0.199987,-9.785234,0.229378,0.0216229267,-0.0068697862,0.0151737222
0.026858,-0.202388,-9.785234,0.212566,0.0216229267,-0.0068697862,0.0151737222
0.027905,-0.192781,-9.778051,0.200557,0.0216229267,-0.0068697862,0.0151737222
0.028954,-0.19038,-9.785234,0.207762,0.0216229267,-0.0068697862,0.0151737222
0.030003,-0.19038,-9.794812,0.219771,0.0226871518,-0.0058055611,0.0162379474
0.031021,-0.187978,-9.794812,0.219771,0.0226871518,-0.0047413359,0.0151737222
0.03207,-0.19038,-9.785234,0.217369,0.0216229267,-0.0047413359,0.0141094971
0.033119,-0.19038,-9.78284,0.217369,0.0205587015,-0.0058055611,0.0162379474
0.034168,-0.185576,-9.785234,0.222173,0.0216229267,-0.0058055611,0.0162379474
0.035217,-0.202388,-9.785234,0.222173,0.0205587015,-0.0047413359,0.0162379474
0.036235,-0.202388,-9.792417,0.219771,0.0194944764,-0.0058055611,0.0162379474
0.037284,-0.19038,-9.7996,0.219771,0.0205587015,-0.0047413359,0.0151737222
0.038333,-0.185576,-9.7996,0.219771,0.0205587015,-0.0058055611,0.0151737222
0.039381,-0.185576,-9.794812,0.219771,0.0205587015,-0.0068697862,0.0151737222
0.040399,-0.187978,-9.797206,0.224574,0.0184302512,-0.0068697862,0.0162379474
0.041448,-0.19038,-9.797206,0.219771,0.0184302512,-0.0058055611,0.0162379474
0.042497,-0.195183,-9.792417,0.212566,0.0184302512,-0.0068697862,0.0151737222
0.043546,-0.192781,-9.792417,0.212566,0.0184302512,-0.0058055611,0.0151737222
0.044564,-0.192781,-9.794812,0.212566,0.0184302512,-0.0058055611,0.0173021725
0.045613,-0.192781,-9.794812,0.219771,0.0184302512,-0.0058055611,0.0183663977
0.046662,-0.192781,-9.792417,0.226976,0.0173660261,-0.0036771108,0.0173021725
0.047711,-0.197585,-9.797206,0.224574,0.0163018009,-0.0047413359,0.0162379474
0.04876,-0.197585,-9.801995,0.224574,0.0163018009,-0.0058055611,0.0173021725
0.049777,-0.192781,-9.801995,0.23178,0.0152375758,-0.0058055611,0.0173021725
0.050826,-0.19038,-9.801995,0.234181,0.0152375758,-0.0047413359,0.0173021725
0.051876,-0.197585,-9.801995,0.226976,0.0152375758,-0.0047413359,0.0173021725
0.052925,-0.199987,-9.7996,0.214967,0.0141733506,-0.0047413359,0.0173021725
0.053942,-0.195183,-9.794812,0.207762,0.0131091254,-0.0047413359,0.0173021725
0.054992,-0.195183,-9.787629,0.212566,0.0131091254,-0.0058055611,0.0173021725
0.05604,-0.197585,-9.792417,0.219771,0.0141733506,-0.0058055611,0.0183663977
0.057089,-0.195183,-9.797206,0.217369,0.0152375758,-0.0047413359,0.0194306229
0.058108,-0.192781,-9.794812,0.219771,0.0141733506,-0.0047413359,0.0194306229
0.059156,-0.185576,-9.794812,0.229378,0.0131091254,-0.0036771108,0.0194306229
0.060205,-0.187978,-9.797206,0.234181,0.0131091254,-0.0026128856,0.0194306229
0.061254,-0.197585,-9.794812,0.234181,0.0131091254,-0.0036771108,0.0194306229
0.062271,-0.192781,-9.792417,0.238985,0.00991645,-0.0047413359,0.0194306229
0.06332,-0.195183,-9.790023,0.23178,0.00991645,-0.0036771108,0.0183663977
0.064369,-0.199987,-9.794812,0.222173,0.0088522248,-0.0036771108,0.0183663977
0.065419,-0.195183,-9.801995,0.219771,0.0088522248,-0.0036771108,0.0183663977
0.066468,-0.195183,-9.797206,0.219771,0.0088522248,-0.0026128856,0.0183663977
0.067485,-0.195183,-9.785234,0.222173,0.0088522248,-0.0036771108,0.0194306229
0.068534,-0.192781,-9.787629,0.236583,0.0077879997,-0.0036771108,0.0194306229
0.069583,-0.197585,-9.794812,0.23178,0.0088522248,-0.0036771108,0.0194306229
0.070632,-0.207192,-9.801995,0.219771,0.0088522248,-0.0047413359,0.0183663977
0.07165,-0.207192,-9.797206,0.229378,0.0077879997,-0.0047413359,0.0173021725
0.072699,-0.197585,-9.794812,0.234181,0.0045953242,-0.0036771108,0.0173021725
0.073748,-0.192781,-9.7996,0.229378,0.0045953242,-0.0036771108,0.0173021725
0.074797,-0.197585,-9.794812,0.224574,0.0035310991,-0.0036771108,0.0183663977
0.075814,-0.199987,-9.787629,0.219771,0.0035310991,-0.0026128856,0.0183663977
0.076863,-0.173567,-9.785234,0.219771,0.0035310991,-0.0026128856,0.0173021725
0.077912,-0.039069,-9.713404,0.253395,0.0045953242,-0.0026128856,0.0173021725
0.078961,0.225125,-9.433265,0.258199,0.0024668739,0.001644015,0.0215590732
0.08001,0.42207,-8.717355,0.186146,-0.0049827022,0.0112220414,0.0322013247
0.081028,0.51814,-8.221725,0.111692,-0.0103038279,0.0271854187,0.0449720265
0.082077,0.486917,-9.031014,0.022826,-0.0049827022,0.0527268224,0.0492289272
0.083126,0.191501,-10.16833,-0.109271,0.0014026488,0.0910389279,0.0502931523
0.084175,-0.281647,-10.699875,-0.474338,0.0109806751,0.1229656825,0.0449720265
0.085192,-0.769204,-11.358321,-0.851415,0.023751377,0.1378648347,0.0322013247
0.086241,-0.985363,-11.51156,-0.647265,0.0397147543,0.139993285,0.0236875235
0.08729,-1.103049,-11.04945,-0.575212,0.0599350322,0.1336079341,0.0183663977
0.08834,-1.187111,-12.866761,-0.042021,0.0567423567,0.1304152586,-0.0018538802
0.089358,-0.394529,-9.624813,0.16453,0.0216229267,0.1325437089,-0.0050465557
0.090406,-0.264834,-5.908784,1.000344,-0.0113680531,0.0889104776,-0.0061107808
0.091455,-0.596277,-5.899206,2.160395,-0.0092396028,-0.0111266868,0.0034672456
0.092505,-0.404136,-7.879333,2.244456,0.0056595494,-0.1143565267,0.0279444241
0.093554,0.335606,-8.793974,1.591177,0.0141733506,-0.1654393341,0.0492289272
0.094571,0.847182,-9.497912,-0.450321,0.0067237745,-0.1377694801,0.0492289272
0.09562,0.076216,-11.466067,-0.949887,-0.0166891789,-0.0739159709,0.034329775
0.096669,-0.879685,-11.889867,0.426322,-0.0262672052,-0.0696590703,0.0236875235
0.097718,-0.180773,-9.804389,-0.560802,-0.0198818543,-0.0920077985,0.0183663977
0.098736,0.948056,-8.820312,-1.780897,-0.0198818543,-0.0281542893,0.0141094971
0.099785,1.003296,-10.786072,-0.827397,-0.0262672052,0.0899747028,0.0183663977
0.100834,0.614211,-12.399863,0.395099,-0.0166891789,0.1602135629,0.0311370995
0.101883,0.378838,-10.48199,0.371082,0.0045953242,0.1772411654,0.0364582253
0.1029,0.141064,-7.666236,0.166932,0.00991645,0.1857549666,0.0322013247
0.103949,-0.584269,-7.836235,1.021959,0.0131091254,0.1729842648,0.0279444241
0.104998,-1.626633,-10.216217,1.850567,0.0269440524,0.1006169543,0.0290086492
0.106047,-1.797159,-10.877057,1.905808,0.0343936285,-0.0058055611,0.0258159738
0.107099,-0.956542,-8.858621,1.353403,0.0173660261,-0.061145269,0.0151737222
0.109163,-0.219201,-10.271287,2.016289,-0.0294598807,0.0165431672,0.0024030204
0.108114,-0.348896,-8.152289,1.468687,-0.0092396028,-0.0377323157,0.006659921
0.110212,0.088225,-11.274519,1.559954,-0.0496801586,0.0750755506,0.0045314707
0.111261,0.157876,-9.83791,1.28135,-0.0645793108,0.1240299077,0.0024030204
0.112278,-0.228808,-9.239323,1.094012,-0.0784142378,0.1187087819,-0.0093034563
0.113327,-0.233611,-9.734953,0.671302,-0.0954418402,0.0676259745,-0.0156888072
0.114376,-0.099113,-9.555377,-0.383071,-0.0699004365,0.0271854187,0.0055956959
0.115425,-0.315271,-10.110866,-0.784166,-0.0603224102,0.015478942,0.0130452719
0.116443,-0.336887,-9.39735,-1.293339,-0.0507443838,0.0186716175,0.0130452719
0.117492,-0.723571,-9.691855,-1.651202,-0.0401021322,0.0314423193,0.0055956959
0.118541,-1.045407,-10.860297,-1.262116,-0.031588331,0.0388918954,0.0013387952
0.11959,-0.850864,-9.861853,-1.041154,-0.0230745298,0.056983723,0.0034672456
0.120609,-0.745187,-9.009465,-0.474338,-0.0198818543,0.0878462525,0.0034672456
0.121656,-0.641911,-9.988754,0.344662,-0.0241387549,0.1229656825,0.0013387952
0.122705,-0.236013,-10.084528,0.359073,-0.0294598807,0.1623420132,-0.0029181054
0.123754,-0.132737,-9.485941,0.565625,-0.0347810065,0.1836265163,-0.0082392311
0.124803,-0.252825,-9.603264,1.03637,-0.0337167813,0.1623420132,-0.0061107808
0.12582,0.028181,-9.74453,0.728944,-0.0273314304,0.112323431,0.0002745701
0.12687,0.616612,-9.541011,0.234181,-0.0294598807,0.0761397758,0.0098525965
0.127919,1.034519,-9.457209,-0.255778,-0.0369094568,0.0740113255,0.0215590732
0.128967,1.068144,-9.615236,-0.72172,-0.0443590329,0.1016811795,0.0290086492
0.129986,0.808753,-9.667911,-0.820192,-0.0401021322,0.1495713114,0.0332655499
0.131034,0.220322,-9.737347,-0.68089,-0.017753404,0.1825622911,0.0375224505
0.132083,-0.394529,-10.177907,-0.536784,0.00991645,0.1687273641,0.0385866756
0.133132,-0.541037,-10.319174,-0.455124,0.0301367279,0.1219014574,0.0332655499
0.134149,-0.512216,-9.900163,-0.207743,0.0418432046,0.0697544249,0.0258159738
0.135198,-0.512216,-9.701432,0.058853,0.0407789794,0.0229285181,0.0236875235
0.136248,-0.339289,-9.658334,0.16453,0.0216229267,-0.0089982365,0.0236875235
0.137296,-0.224004,-9.694249,0.481563,-0.0049827022,-0.0238973887,0.0247517486
0.138345,-0.156755,-10.051007,0.649686,-0.0273314304,-0.0409249911,0.020494848
0.139362,0.085823,-9.682277,0.433528,-0.0496801586,-0.053695693,0.0098525965
0.140412,0.244339,-9.418899,0.495973,-0.0379736819,-0.0526314678,0.0013387952
0.141461,0.378838,-10.493961,0.207762,-0.0166891789,-0.0430534414,0.006659921
0.14251,0.491721,-10.110866,-0.005995,-0.0028542519,-0.0164478126,0.0130452719
0.143527,0.268357,-9.758896,0.263003,0.0014026488,0.0048366905,0.0183663977
0.144576,-0.024658,-10.290442,0.433528,-0.0028542519,0.0037724653,0.0236875235
0.145625,-0.113523,-10.039035,0.383091,-0.0124322782,0.0027082402,0.0279444241
0.146675,-0.192781,-8.995099,0.656892,-0.0230745298,0.0144147169,0.0290086492
0.147692,-0.339289,-8.837072,0.825015,-0.0305241059,0.0356992199,0.0322013247
0.148741,-0.468984,-9.890586,0.839425,-0.0283956555,0.0633690739,0.0417793511
0.14979,-0.543439,-10.455652,0.719337,-0.0198818543,0.0878462525,0.0428435762
0.150839,-0.548242,-9.531433,0.275011,-0.0220103046,0.1016811795,0.0311370995
0.151888,-0.761999,-9.088479,0.301431,-0.0273314304,0.1101949807,0.0226232983
0.152905,-1.033398,-10.264104,0.493572,-0.0252029801,0.1133876562,0.0247517486
0.153954,-0.788418,-11.092549,0.250994,-0.0262672052,0.1144518813,0.0247517486
0.155004,-0.329682,-10.007909,0.126102,-0.0326525562,0.1197730071,0.0173021725
0.156052,-0.238415,-8.877776,0.145316,-0.0411663574,0.1176445568,0.0141094971
0.157069,-0.0823,-9.914529,0.106888,-0.0432948077,0.1027454046,0.0173021725
0.158119,0.350017,-10.810015,-0.099664,-0.0401021322,0.098488504,0.0183663977
0.159168,0.309187,-9.315942,-0.058834,-0.0379736819,0.1016811795,0.0141094971
0.160217,-0.06789,-8.51623,0.289422,-0.0326525562,0.0782682261,0.0109168216
0.162283,-0.051077,-10.410159,0.435929,-0.0230745298,0.043148796,0.0151737222
0.161234,-0.077497,-9.976782,0.323047,-0.0262672052,0.0463414715,0.0109168216
0.163332,-0.425752,-9.327914,0.700123,-0.0262672052,0.0420845709,0.0130452719
0.164381,-0.843659,-9.56256,0.752962,-0.0411663574,0.0165431672,0.0045314707
0.16543,-0.896498,-10.683115,0.887461,-0.0560655095,0.001644015,-0.0007896551
0.166448,-0.884489,-10.44368,0.923487,-0.0635150856,0.0144147169,-0.0039823305
0.167497,-0.932524,-9.96481,0.584839,-0.0741573372,0.0410203457,-0.0082392311
0.168546,-0.524225,-9.85467,0.414314,-0.073093112,0.0633690739,-0.0156888072
0.169595,-0.332084,-8.635947,0.226976,-0.0720288868,0.0899747028,-0.0188814827
0.170612,-0.411342,-9.605658,0.24619,-0.0624508605,0.1038096298,-0.0124961318
0.171661,-0.06789,-10.31678,0.195753,-0.0518086089,0.1176445568,-0.0018538802
0.17271,0.261152,-8.822706,-0.267787,-0.0496801586,0.1431859605,0.0002745701
0.173759,-0.106318,-10.259315,0.099683,-0.0432948077,0.1580851126,-0.0007896551
0.174776,-0.065488,-11.657615,0.323047,-0.0411663574,0.1751127151,0.0024030204
0.175825,0.412463,-9.172281,-0.277394,-0.0475517083,0.2144890457,0.0013387952
0.176875,-0.159157,-9.160309,0.459947,-0.0411663574,0.2400304494,-0.0007896551
0.177924,-0.502609,-10.575369,0.861041,-0.0401021322,0.2251312973,0.0077241462
0.178975,0.398052,-8.667073,-0.157306,-0.0496801586,0.2240670721,0.0162379474
