Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000154,-0.219201,-9.794812,0.23178,0.0439716549,-0.0079340114,0.0173021725
0.001524,-0.211995,-9.785234,0.234181,0.0439716549,-0.0068697862,0.0173021725
0.002573,-0.214397,-9.785234,0.234181,0.0439716549,-0.0058055611,0.0183663977
0.003622,-0.226406,-9.785234,0.229378,0.0439716549,-0.0058055611,0.0194306229
0.004641,-0.211995,-9.78284,0.214967,0.0439716549,-0.0068697862,0.0183663977
0.00569,-0.197585,-9.78284,0.207762,0.0439716549,-0.0068697862,0.0173021725
0.006739,-0.199987,-9.778051,0.219771,0.0450358801,-0.0058055611,0.0183663977
0.007789,-0.202388,-9.780446,0.229378,0.0450358801,-0.0058055611,0.0194306229
0.008838,-0.199987,-9.794812,0.222173,0.0461001052,-0.0058055611,0.0194306229
0.009857,-0.199987,-9.801995,0.224574,0.0471643304,-0.0068697862,0.0194306229
0.010906,-0.211995,-9.801995,0.226976,0.0461001052,-0.0068697862,0.0183663977
0.011955,-0.219201,-9.794812,0.219771,0.0450358801,-0.0068697862,0.0173021725
0.013007,-0.216799,-9.790023,0.217369,0.0450358801,-0.0058055611,0.0173021725
0.014023,-0.211995,-9.794812,0.219771,0.0461001052,-0.0068697862,0.0183663977
0.015072,-0.20479,-9.794812,0.241387,0.0471643304,-0.0058055611,0.0162379474
0.016122,-0.214397,-9.787629,0.224574,0.0482285555,-0.0068697862,0.0162379474
0.017171,-0.20479,-9.794812,0.207762,0.0471643304,-0.0079340114,0.0162379474
0.018189,-0.197585,-9.794812,0.212566,0.0471643304,-0.0079340114,0.0151737222
0.019238,-0.199987,-9.790023,0.229378,0.0482285555,-0.0079340114,0.0151737222
0.020288,-0.202388,-9.792417,0.23178,0.0482285555,-0.0068697862,0.0162379474
0.021337,-0.209594,-9.797206,0.219771,0.0482285555,-0.0068697862,0.0162379474
0.022389,-0.211995,-9.794812,0.217369,0.0461001052,-0.0068697862,0.0151737222
0.023404,-0.211995,-9.794812,0.229378,0.0461001052,-0.0079340114,0.0151737222
0.024454,-0.211995,-9.801995,0.226976,0.0482285555,-0.0089982365,0.0151737222
0.025506,-0.20479,-9.792417,0.222173,0.0482285555,-0.0089982365,0.0151737222
0.026553,-0.20479,-9.794812,0.222173,0.0482285555,-0.0089982365,0.0151737222
0.027571,-0.211995,-9.7996,0.219771,0.0492927807,-0.0068697862,0.0151737222
0.02862,-0.207192,-9.794812,0.217369,0.0492927807,-0.0068697862,0.0151737222
0.02967,-0.19038,-9.797206,0.212566,0.0471643304,-0.0089982365,0.0141094971
0.030719,-0.192781,-9.804389,0.207762,0.0471643304,-0.0100624617,0.0141094971
0.031737,-0.214397,-9.7996,0.212566,0.0471643304,-0.0089982365,0.0141094971
0.032787,-0.219201,-9.794812,0.222173,0.0471643304,-0.0079340114,0.0130452719
0.033836,-0.211995,-9.797206,0.229378,0.0471643304,-0.0068697862,0.0141094971
0.034888,-0.207192,-9.7996,0.226976,0.0482285555,-0.0068697862,0.0130452719
0.035935,-0.209594,-9.794812,0.222173,0.0471643304,-0.0079340114,0.0119810468
0.036952,-0.214397,-9.787629,0.224574,0.0482285555,-0.0089982365,0.0119810468
0.038004,-0.216799,-9.787629,0.222173,0.0492927807,-0.0079340114,0.0130452719
0.039051,-0.219201,-9.790023,0.214967,0.0492927807,-0.0068697862,0.0119810468
0.0401,-0.219201,-9.794812,0.214967,0.0492927807,-0.0068697862,0.0109168216
0.041119,-0.214397,-9.7996,0.217369,0.0471643304,-0.0079340114,0.0130452719
0.042168,-0.216799,-9.78284,0.210164,0.0471643304,-0.0079340114,0.0141094971
0.043218,-0.211995,-9.785234,0.202958,0.0482285555,-0.0068697862,0.0141094971
0.044267,-0.211995,-9.790023,0.212566,0.0492927807,-0.0068697862,0.0130452719
0.045285,-0.219201,-9.790023,0.214967,0.0492927807,-0.0068697862,0.0130452719
0.046334,-0.211995,-9.787629,0.212566,0.0482285555,-0.0058055611,0.0119810468
0.047386,-0.20479,-9.785234,0.207762,0.0471643304,-0.0079340114,0.0109168216
0.048433,-0.20479,-9.790023,0.212566,0.0471643304,-0.0079340114,0.0109168216
0.049451,-0.202388,-9.794812,0.219771,0.0482285555,-0.0079340114,0.0119810468
0.0505,-0.20479,-9.794812,0.219771,0.0492927807,-0.0079340114,0.0109168216
0.05155,-0.219201,-9.785234,0.214967,0.0492927807,-0.0089982365,0.0098525965
0.052599,-0.219201,-9.780446,0.219771,0.0471643304,-0.0079340114,0.0098525965
0.053648,-0.211995,-9.78284,0.226976,0.0471643304,-0.0079340114,0.0098525965
0.054666,-0.211995,-9.787629,0.229378,0.0492927807,-0.0089982365,0.0109168216
0.055716,-0.211995,-9.794812,0.224574,0.051421231,-0.0100624617,0.0098525965
0.056765,-0.207192,-9.792417,0.219771,0.051421231,-0.0100624617,0.0098525965
0.057815,-0.211995,-9.780446,0.217369,0.051421231,-0.0100624617,0.0098525965
0.058833,-0.209594,-9.778051,0.212566,0.051421231,-0.0089982365,0.0109168216
0.059884,-0.202388,-9.785234,0.20536,0.0503570058,-0.0089982365,0.0109168216
0.060932,-0.207192,-9.790023,0.200557,0.0503570058,-0.0089982365,0.0109168216
0.061981,-0.207192,-9.78284,0.20536,0.051421231,-0.0089982365,0.0109168216
0.062999,-0.202388,-9.778051,0.222173,0.051421231,-0.0089982365,0.0109168216
0.064048,-0.20479,-9.790023,0.23178,0.051421231,-0.0079340114,0.0098525965
0.065098,-0.211995,-9.792417,0.234181,0.051421231,-0.0089982365,0.0098525965
0.066147,-0.216799,-9.792417,0.238985,0.051421231,-0.0089982365,0.0098525965
0.067197,-0.209594,-9.794812,0.222173,0.0524854561,-0.0089982365,0.0077241462
0.068214,-0.209594,-9.785234,0.212566,0.051421231,-0.0079340114,0.0087883713
0.069265,-0.216799,-9.778051,0.207762,0.0503570058,-0.0089982365,0.0087883713
0.070313,-0.219201,-9.780446,0.214967,0.0492927807,-0.0100624617,0.0087883713
0.071363,-0.211995,-9.778051,0.226976,0.0492927807,-0.0100624617,0.0077241462
0.072383,-0.207192,-9.773263,0.23178,0.0503570058,-0.0089982365,0.0077241462
0.07343,-0.214397,-9.778051,0.229378,0.051421231,-0.0089982365,0.0077241462
0.074479,-0.216799,-9.787629,0.226976,0.0503570058,-0.0111266868,0.0077241462
0.075529,-0.202388,-9.801995,0.226976,0.0503570058,-0.0100624617,0.0077241462
0.076546,-0.209594,-9.801995,0.222173,0.051421231,-0.0089982365,0.006659921
0.077596,-0.219201,-9.785234,0.224574,0.051421231,-0.0089982365,0.006659921
0.078645,-0.209594,-9.739742,0.219771,0.0503570058,-0.0100624617,0.006659921
0.079695,-0.262432,-9.806783,0.222173,0.051421231,-0.012190912,0.0077241462
0.080744,-0.363307,-10.192274,0.243788,0.0524854561,-0.0164478126,0.0055956959
0.081764,-0.233611,-10.173119,0.250994,0.0535496813,-0.0217689384,0.0013387952
0.082812,-0.055881,-9.533828,0.282217,0.0546139064,-0.0270900641,0.0002745701
0.083861,-0.065488,-9.521856,0.320645,0.0524854561,-0.0281542893,0.0098525965
0.08491,0.100234,-9.548194,0.255797,0.0461001052,-0.0217689384,0.0151737222
0.085928,0.097832,-8.908903,0.118897,0.0407789794,-0.0089982365,0.0119810468
0.086978,-0.257629,-9.320731,0.116495,0.0386505291,-0.0026128856,0.0077241462
0.088027,-0.365708,-10.276076,0.183744,0.0397147543,-0.0004844353,0.0013387952
0.089076,-0.401735,-10.051007,0.152521,0.0492927807,-0.0015486604,-0.0050465557
0.090094,-0.54584,-9.924107,0.142914,0.0631277077,-0.0196404881,-0.0061107808
0.091144,-0.406538,-10.692692,0.212566,0.0695130586,-0.0345396402,0.0034672456
0.092193,-0.14955,-10.862691,0.447938,0.0748341844,-0.0302827396,0.0119810468
0.093242,0.306785,-8.875382,0.404707,0.0567423567,-0.0015486604,0.0098525965
0.094292,0.251545,-9.536222,0.62807,0.0461001052,0.0271854187,0.0098525965
0.095309,-0.072693,-9.478758,0.301431,0.037586304,0.0495341469,0.0119810468
0.096359,-0.526626,-8.621581,-0.294206,0.0312009531,0.0484699218,0.0098525965
0.097409,-0.949336,-9.670306,-0.58482,0.0322651782,0.0261211936,0.0034672456
0.098458,-0.701955,-10.529877,-0.779362,0.0429074297,0.0069651408,-0.0029181054
0.099475,-0.663527,-9.785234,-0.577614,0.0673846083,-0.0026128856,-0.0050465557
0.100525,-0.865275,-10.118049,0.080469,0.0844122107,-0.0377323157,-0.0007896551
0.101575,-0.219201,-10.690298,0.719337,0.0854764359,-0.0760444212,0.0045314707
0.102624,0.321196,-9.639179,1.086807,0.0812195353,-0.0803013218,0.0077241462
0.103642,0.114644,-9.201013,1.163663,0.0663203831,-0.0771086464,0.0098525965
0.104691,0.311589,-10.012697,0.851434,0.0386505291,-0.061145269,0.0098525965
0.10574,0.832771,-9.687066,0.202958,0.0194944764,0.0027082402,0.0013387952
0.10679,0.539756,-9.100451,-0.428705,0.0184302512,0.0697544249,-0.007175006
0.107807,0.088225,-9.663123,-0.539186,0.0248156021,0.0942316034,-0.0061107808
0.108857,-0.048676,-9.885797,-0.371063,0.0535496813,0.0942316034,0.0002745701
0.109906,-0.658723,-9.864248,-0.130886,0.0876048862,0.0750755506,0.0055956959
0.110956,-1.153486,-10.127626,0.306234,0.1035682635,0.0239927432,0.0130452719
0.112008,-0.841257,-9.699038,0.505581,0.1025040383,-0.0153835874,0.0226232983
0.113023,-0.596277,-9.291998,0.69532,0.0918617868,-0.0249616138,0.0236875235
0.114073,-0.649116,-9.912135,0.822613,0.0673846083,-0.0238973887,0.0183663977
0.115122,-0.262432,-9.936078,0.683311,0.0429074297,-0.0004844353,0.0098525965
0.116171,-0.048676,-9.114817,0.299029,0.0280082776,0.0474056966,0.0024030204
0.117189,-0.468984,-10.101288,-0.087655,0.0194944764,0.0835893518,-0.0029181054
0.118238,-0.473788,-11.813248,-0.303813,0.0365220788,0.1059380801,-0.0114319066
0.119288,-0.010247,-8.085247,-0.510365,0.0822837604,0.1101949807,-0.0178172575
0.120337,-0.012649,-9.315942,-0.728925,0.0833479856,0.0772040009,-0.0093034563
0.121354,0.27316,-10.587341,-0.147699,0.0833479856,0.0761397758,0.0119810468
0.122404,0.213116,-8.43961,0.24619,0.0812195353,0.0718828752,0.0258159738
0.123454,-0.339289,-8.861016,0.440733,0.0705772837,0.0133504917,0.0183663977
0.124505,-0.461779,-11.480433,1.209297,0.0609992574,-0.0515672427,0.0130452719
0.125552,0.069011,-9.711009,0.31344,0.0535496813,-0.061145269,0.0130452719
0.12657,-0.180773,-8.894537,0.085272,0.0439716549,-0.0409249911,0.0002745701
0.127619,-0.661125,-11.652826,0.966719,0.0343936285,-0.0238973887,-0.007175006
0.128669,0.083421,-10.632834,0.359073,0.0301367279,0.0250569684,-0.0039823305
0.129718,0.232331,-7.955952,0.318243,0.0429074297,0.0899747028,-0.0061107808
0.130736,-0.380119,-9.004677,0.623267,0.0578065819,0.1016811795,-0.0039823305
0.131786,-0.017453,-10.05819,0.469554,0.0705772837,0.0931673782,0.0034672456
0.132835,-0.0823,-9.354252,0.423921,0.0907975617,0.0995527292,0.0055956959
0.133887,-0.829248,-9.85467,0.08287,0.0876048862,0.0814609015,0.0002745701
0.134902,-0.713964,-10.326357,0.195753,0.065256158,0.0612406236,-0.0039823305
0.135952,-0.529028,-9.981571,0.320645,0.0578065819,0.0697544249,-0.0050465557
0.137001,-0.639509,-10.395793,0.260601,0.0482285555,0.0772040009,-0.0061107808
0.138051,-0.276843,-9.715798,0.459947,0.0343936285,0.07081865,-0.0061107808
0.1391,-0.019855,-9.023831,0.452742,0.0301367279,0.0665617494,-0.0050465557
0.140118,-0.103916,-10.247344,0.697721,0.0333294034,0.0686901997,0.0013387952
0.141168,-0.022256,-10.04143,0.445536,0.0429074297,0.0772040009,0.006659921
0.142217,-0.228808,-9.162704,-0.157306,0.0524854561,0.0825251267,0.0013387952
0.143268,-0.473788,-9.550588,-0.037218,0.0492927807,0.0793324512,-0.007175006
0.144284,-0.274441,-9.224957,-0.17652,0.0397147543,0.0793324512,-0.0103676814
0.145334,-0.493002,-11.188323,0.15012,0.0429074297,0.0740113255,-0.0103676814
0.146386,-0.113523,-9.715798,-0.027611,0.0482285555,0.0793324512,-0.0114319066
0.147433,-0.322477,-8.798763,0.078067,0.0567423567,0.0729471003,-0.0146245821
0.14845,-0.399333,-10.369455,0.455144,0.0599350322,0.0527268224,-0.0103676814
0.1495,0.064207,-10.496356,0.637677,0.065256158,0.0527268224,-0.0029181054
0.150549,-0.043872,-9.392561,0.69532,0.0663203831,0.0601763985,-0.0029181054
0.151598,-0.125532,-9.143549,0.505581,0.0503570058,0.056983723,-0.007175006
0.152648,0.181894,-9.450025,0.383091,0.0312009531,0.07081865,-0.0082392311
0.153665,0.049797,-9.94805,0.423921,0.0269440524,0.0963600537,-0.0093034563
0.154715,-0.084702,-9.873825,0.265404,0.0205587015,0.1048738549,-0.0114319066
0.155766,-0.031863,-9.323125,0.24619,0.0173660261,0.0995527292,-0.0114319066
0.156814,-0.27204,-9.761291,0.289422,0.0312009531,0.0931673782,-0.0082392311
0.157832,-0.536233,-10.42692,0.291824,0.0461001052,0.0889104776,-0.0029181054
0.158883,-0.548242,-9.751713,0.27261,0.0567423567,0.084653577,-0.0018538802
0.15993,-0.512216,-9.371012,0.318243,0.0609992574,0.0750755506,-0.0082392311
0.16098,-0.310468,-10.067767,0.649686,0.051421231,0.0654975242,-0.0135603569
0.161997,-0.053479,-10.094105,0.582437,0.0397147543,0.0729471003,-0.0114319066
0.163047,-0.185576,-9.591292,0.642481,0.0343936285,0.0857178022,-0.0082392311
0.164097,-0.113523,-9.411716,0.6689,0.0258798273,0.0825251267,-0.0114319066
0.165146,0.347615,-9.442842,0.181343,0.0163018009,0.0835893518,-0.0146245821
0.166195,0.309187,-9.706221,0.347064,0.0226871518,0.0931673782,-0.0103676814
0.167213,0.201108,-9.682277,0.152521,0.0280082776,0.0899747028,-0.0039823305
0.168265,0.376436,-9.552982,-0.387875,0.023751377,0.0889104776,0.0013387952
0.169312,0.100234,-9.912135,-0.178922,0.0290725027,0.0995527292,0.0055956959
0.170361,-0.151951,-9.768474,-0.546391,0.0365220788,0.1112592058,0.0024030204
0.171382,-0.452172,-10.446075,-0.308617,0.051421231,0.1187087819,0.0024030204
0.172428,-0.360905,-9.818755,-0.570409,0.065256158,0.1240299077,0.0002745701
0.173477,-0.219201,-9.093268,-0.829799,0.0758984095,0.1282868083,-0.0050465557
0.174527,-0.468984,-9.897769,-0.587221,0.0886691114,0.1336079341,-0.0039823305
0.175545,-0.464181,-9.847487,-0.587221,0.0961186874,0.1410575101,-0.0018538802
0.176594,-0.493002,-9.119605,-0.743336,0.0950544623,0.1431859605,-0.0050465557
0.177644,-0.769204,-9.859459,-0.320626,0.0918617868,0.1314794838,-0.0082392311
0.178693,-0.634706,-10.106077,-0.17652,0.0844122107,0.1197730071,-0.0103676814
0.17971,-0.476189,-9.378195,-0.262983,0.0748341844,0.1080665304,-0.0135603569
0.180762,-0.706758,-10.161147,0.19095,0.0716415089,0.0857178022,-0.0167530324
0.182859,0.090627,-9.074113,0.24619,0.0663203831,0.0676259745,-0.0167530324
0.183908,-0.264834,-9.991148,0.769774,0.072705734,0.056983723,-0.0135603569
0.181809,-0.36811,-10.321568,0.250994,0.0673846083,0.0686901997,-0.0167530324
0.184926,-0.135139,-10.417342,0.767373,0.0716415089,0.0410203457,-0.0082392311
0.185975,0.453293,-8.865804,0.527196,0.0705772837,0.0527268224,-0.0093034563
0.187024,0.244339,-9.608052,0.89947,0.0748341844,0.0686901997,-0.0114319066
0.188074,0.232331,-10.33354,0.983531,0.0673846083,0.0803966764,-0.0103676814
0.189092,0.417266,-9.34228,0.810604,0.0620634825,0.1038096298,-0.0114319066
0.190141,-0.252825,-10.051007,1.163663,0.0695130586,0.1165803316,-0.0103676814
0.19119,-0.519421,-10.247344,1.15886,0.0695130586,0.1038096298,-0.0082392311
0.19224,-0.216799,-9.141155,0.851434,0.065256158,0.0942316034,-0.0103676814
0.19326,-0.416145,-9.866642,1.012352,0.0631277077,0.0931673782,-0.0103676814
0.194306,-0.425752,-10.247344,0.803399,0.0535496813,0.0942316034,-0.0082392311
0.195356,-0.192781,-9.371012,0.359073,0.0482285555,0.1027454046,-0.0135603569
0.196405,-0.324878,-9.651151,-0.123681,0.0322651782,0.1378648347,-0.0178172575
0.197455,-0.40894,-9.749319,-0.294206,0.0386505291,0.1506355365,-0.0167530324
0.198472,-0.557849,-9.950444,-0.222153,0.0492927807,0.1495713114,-0.0167530324
0.199522,-0.485796,-9.675094,-0.35425,0.0556781316,0.1410575101,-0.0199457078
0.200571,-0.493002,-9.955233,-0.311019,0.065256158,0.1389290598,-0.0252668336
0.20162,-0.432958,-10.010303,-0.150101,0.0705772837,0.1453144108,-0.0263310588
0.203687,-0.577063,-9.126788,-0.219752,0.0641919328,0.1612777881,-0.0220741581
0.204737,-0.721169,-10.024669,-0.087655,0.0578065819,0.1570208875,-0.0178172575
0.20264,-0.329682,-9.165098,-0.291805,0.0663203831,0.1570208875,-0.0252668336
0.205786,-0.682741,-10.496356,-0.039619,0.0567423567,0.1591493378,-0.0188814827
0.206804,-0.836454,-10.273681,0.073263,0.0609992574,0.1634062384,-0.0273952839
0.207853,-0.81724,-9.912135,0.363877,0.058870807,0.1570208875,-0.03484486
0.208902,-0.425752,-9.667911,0.632874,0.0535496813,0.1580851126,-0.0391017606
0.209952,0.037788,-9.13876,0.73615,0.0461001052,0.1783053905,-0.0391017606
0.211001,0.047395,-9.155521,1.197288,0.0386505291,0.1932045427,-0.0316521845
0.212019,-0.02706,-10.098894,1.319778,0.0312009531,0.1825622911,-0.0252668336
0.213069,0.318794,-10.393399,0.935496,0.023751377,0.1655346887,-0.0284595091
0.214118,0.241938,-10.285653,0.865845,0.023751377,0.1612777881,-0.0327164097
0.215167,-0.132737,-10.132415,1.026763,0.0269440524,0.1570208875,-0.0337806348
0.216185,-0.024658,-9.550588,0.740953,0.023751377,0.1506355365,-0.0359090851
0.217234,0.251545,-9.306365,0.764971,0.0216229267,0.1602135629,-0.03484486
0.218284,0.241938,-9.402139,1.043575,0.0280082776,0.1719200396,-0.0252668336
0.219333,0.232331,-9.421293,0.426322,0.0343936285,0.1708558144,-0.0188814827
0.220351,0.241938,-9.871431,0.066058,0.0407789794,0.1687273641,-0.0167530324
0.2214,-0.055881,-10.197062,-0.210145,0.0524854561,0.1729842648,-0.0178172575
0.22245,-0.742785,-10.046218,-0.820192,0.0620634825,0.1846907414,-0.0412302109
0.223499,-0.500207,-9.399744,-0.712113,0.0599350322,0.1804338408,-0.0433586612
0.224549,-0.118327,-8.79158,-0.971503,0.0567423567,0.1761769402,-0.03484486
0.225566,-0.101514,-9.560166,-0.84421,0.0556781316,0.1697915893,-0.0156888072
0.226616,-0.010247,-10.381427,-0.824996,0.058870807,0.1665989138,0.0013387952
0.227665,-0.187978,-10.776495,-1.017137,0.0599350322,0.1687273641,-0.0007896551
0.228715,-0.65392,-10.99438,-0.644864,0.0546139064,0.1570208875,-0.0167530324
0.229732,-0.608286,-9.773263,-0.222153,0.0482285555,0.1421217353,-0.0327164097
0.230781,-0.322477,-8.240879,0.263003,0.0386505291,0.1368006095,-0.0337806348
0.231831,-0.281647,-8.968761,1.648819,0.0386505291,0.1133876562,-0.0156888072
0.232883,-0.118327,-10.268893,2.218037,0.0482285555,0.0644332991,0.0045314707
0.233898,0.071412,-10.616073,1.807336,0.0482285555,0.029313869,0.0034672456
0.234947,-0.219201,-10.865086,2.04511,0.0386505291,0.0261211936,-0.0178172575
0.235996,-0.394529,-9.883403,1.504714,0.0109806751,0.0495341469,-0.0433586612
0.237046,-0.228808,-8.442005,1.274144,-0.0145607286,0.0899747028,-0.0529366876
0.238063,-0.394529,-8.851438,2.047512,-0.0007258016,0.1080665304,-0.0391017606
