Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000232,-0.216799,-9.806783,0.207762,0.0131091254,0.001644015,-0.0401659857
0.00064,-0.216799,-9.806783,0.207762,0.0131091254,0.001644015,-0.0401659857
0.001656,-0.209594,-9.801995,0.212566,0.0131091254,0.001644015,-0.0401659857
0.002706,-0.209594,-9.801995,0.217369,0.0152375758,0.0027082402,-0.0401659857
0.003758,-0.209594,-9.794812,0.219771,0.0152375758,0.0027082402,-0.0412302109
0.004773,-0.202388,-9.780446,0.222173,0.0131091254,0.0027082402,-0.0412302109
0.005823,-0.197585,-9.775657,0.224574,0.0131091254,0.0027082402,-0.0401659857
0.006872,-0.209594,-9.790023,0.202958,0.00991645,0.0027082402,-0.0391017606
0.007922,-0.211995,-9.797206,0.212566,0.0088522248,0.0027082402,-0.0391017606
0.008971,-0.20479,-9.797206,0.212566,0.0077879997,0.0037724653,-0.0401659857
0.009989,-0.20479,-9.794812,0.210164,0.0077879997,0.0027082402,-0.0401659857
0.011039,-0.211995,-9.792417,0.214967,0.0077879997,0.0027082402,-0.0380375354
0.012088,-0.211995,-9.787629,0.219771,0.0067237745,0.0037724653,-0.0380375354
0.01314,-0.202388,-9.78284,0.222173,0.0067237745,0.0037724653,-0.0391017606
0.014156,-0.20479,-9.778051,0.226976,0.0067237745,0.0037724653,-0.0401659857
0.015205,-0.216799,-9.785234,0.23178,0.0056595494,0.0037724653,-0.0401659857
0.016257,-0.219201,-9.787629,0.238985,0.0045953242,0.0037724653,-0.0391017606
0.017304,-0.211995,-9.790023,0.241387,0.0045953242,0.0027082402,-0.0391017606
0.018322,-0.207192,-9.792417,0.226976,0.0035310991,0.0037724653,-0.0401659857
0.019372,-0.209594,-9.780446,0.210164,0.0035310991,0.0048366905,-0.0391017606
0.020421,-0.209594,-9.770868,0.212566,0.0045953242,0.0048366905,-0.0369733103
0.02147,-0.209594,-9.785234,0.207762,0.0035310991,0.0048366905,-0.0380375354
0.022489,-0.219201,-9.790023,0.200557,0.0014026488,0.0048366905,-0.0380375354
0.023538,-0.228808,-9.773263,0.212566,0.0014026488,0.0048366905,-0.0391017606
0.024588,-0.228808,-9.770868,0.229378,0.0014026488,0.0048366905,-0.0391017606
0.02564,-0.219201,-9.780446,0.226976,0.0003384236,0.0059009156,-0.0401659857
0.026687,-0.209594,-9.778051,0.219771,-0.0007258016,0.0048366905,-0.0401659857
0.027705,-0.199987,-9.785234,0.224574,-0.0017900267,0.0037724653,-0.0391017606
0.028757,-0.197585,-9.794812,0.238985,-0.0028542519,0.0037724653,-0.0391017606
0.029804,-0.20479,-9.794812,0.238985,-0.003918477,0.0037724653,-0.0401659857
0.030853,-0.219201,-9.78284,0.214967,-0.0049827022,0.0048366905,-0.0412302109
0.031871,-0.219201,-9.778051,0.202958,-0.0060469273,0.0059009156,-0.0412302109
0.032921,-0.216799,-9.78284,0.212566,-0.0049827022,0.0069651408,-0.0391017606
0.03397,-0.214397,-9.780446,0.224574,-0.0060469273,0.0059009156,-0.0401659857
0.03502,-0.20479,-9.778051,0.229378,-0.0060469273,0.0048366905,-0.0391017606
0.036038,-0.20479,-9.770868,0.222173,-0.0060469273,0.0048366905,-0.0391017606
0.037087,-0.211995,-9.758896,0.219771,-0.0081753776,0.0048366905,-0.0391017606
0.038139,-0.209594,-9.763685,0.222173,-0.0092396028,0.0048366905,-0.0380375354
0.039186,-0.209594,-9.778051,0.214967,-0.0092396028,0.0059009156,-0.0369733103
0.040236,-0.209594,-9.778051,0.20536,-0.0092396028,0.0048366905,-0.0369733103
0.041256,-0.214397,-9.78284,0.20536,-0.0092396028,0.0059009156,-0.0380375354
0.042303,-0.221603,-9.794812,0.207762,-0.0103038279,0.0059009156,-0.0369733103
0.043353,-0.216799,-9.790023,0.212566,-0.0113680531,0.0048366905,-0.0380375354
0.044402,-0.211995,-9.778051,0.219771,-0.0124322782,0.0059009156,-0.0391017606
0.04542,-0.209594,-9.766079,0.219771,-0.0124322782,0.0059009156,-0.0380375354
0.04647,-0.20479,-9.761291,0.219771,-0.0134965034,0.0048366905,-0.0369733103
0.047519,-0.197585,-9.768474,0.224574,-0.0145607286,0.0059009156,-0.0369733103
0.048569,-0.202388,-9.768474,0.226976,-0.0134965034,0.0059009156,-0.0391017606
0.049586,-0.209594,-9.763685,0.224574,-0.0134965034,0.0059009156,-0.0380375354
0.050639,-0.211995,-9.775657,0.219771,-0.0156249537,0.0059009156,-0.0369733103
0.051686,-0.224004,-9.790023,0.214967,-0.0166891789,0.0059009156,-0.0380375354
0.052735,-0.219201,-9.792417,0.212566,-0.017753404,0.0069651408,-0.0380375354
0.053785,-0.202388,-9.785234,0.212566,-0.0188176292,0.0069651408,-0.0380375354
0.054802,-0.207192,-9.790023,0.207762,-0.0188176292,0.0080293659,-0.0380375354
0.055852,-0.216799,-9.801995,0.20536,-0.017753404,0.0069651408,-0.0380375354
0.056901,-0.211995,-9.801995,0.212566,-0.017753404,0.0048366905,-0.0380375354
0.057951,-0.20479,-9.794812,0.212566,-0.0188176292,0.0069651408,-0.0380375354
0.058969,-0.20479,-9.792417,0.238985,-0.0188176292,0.0059009156,-0.0391017606
0.060018,-0.202388,-9.790023,0.229378,-0.0198818543,0.0048366905,-0.0380375354
0.061068,-0.202388,-9.801995,0.212566,-0.0209460795,0.0080293659,-0.0380375354
0.062117,-0.202388,-9.813966,0.20536,-0.0220103046,0.0080293659,-0.0380375354
0.063138,-0.197585,-9.813966,0.202958,-0.0220103046,0.0059009156,-0.0380375354
0.064185,-0.195183,-9.7996,0.198155,-0.0220103046,0.0059009156,-0.0380375354
0.065234,-0.197585,-9.785234,0.202958,-0.0220103046,0.0080293659,-0.0380375354
0.066284,-0.202388,-9.787629,0.212566,-0.0230745298,0.0069651408,-0.0369733103
0.067333,-0.202388,-9.792417,0.224574,-0.0230745298,0.0059009156,-0.0369733103
0.068351,-0.202388,-9.794812,0.229378,-0.0230745298,0.0059009156,-0.0359090851
0.069401,-0.211995,-9.797206,0.224574,-0.0241387549,0.0059009156,-0.0359090851
0.07045,-0.211995,-9.794812,0.226976,-0.0241387549,0.0059009156,-0.0369733103
0.0715,-0.202388,-9.787629,0.243788,-0.0252029801,0.0059009156,-0.0380375354
0.072518,-0.199987,-9.790023,0.238985,-0.0262672052,0.0069651408,-0.0369733103
0.073567,-0.202388,-9.794812,0.219771,-0.0273314304,0.0080293659,-0.0359090851
