Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000376,-0.20479,-9.794812,0.226976,0.0014026488,-0.0100624617,0.0130452719
0.001333,-0.20479,-9.794812,0.226976,0.0014026488,-0.0100624617,0.0130452719
0.002352,-0.209594,-9.794812,0.222173,0.0014026488,-0.0100624617,0.0141094971
0.0034,-0.216799,-9.780446,0.214967,0.0014026488,-0.0079340114,0.0151737222
0.004449,-0.211995,-9.787629,0.222173,0.0014026488,-0.0089982365,0.0130452719
0.005499,-0.211995,-9.787629,0.224574,0.0024668739,-0.0100624617,0.0130452719
0.006516,-0.219201,-9.778051,0.217369,0.0024668739,-0.0089982365,0.0141094971
0.007566,-0.219201,-9.780446,0.217369,0.0014026488,-0.0089982365,0.0141094971
0.008615,-0.209594,-9.797206,0.222173,0.0024668739,-0.0079340114,0.0130452719
0.009665,-0.202388,-9.797206,0.224574,0.0035310991,-0.0079340114,0.0141094971
0.010715,-0.20479,-9.792417,0.222173,0.0024668739,-0.0089982365,0.0151737222
0.011735,-0.209594,-9.792417,0.229378,0.0024668739,-0.0100624617,0.0141094971
0.012782,-0.211995,-9.794812,0.23178,0.0024668739,-0.0089982365,0.0151737222
0.013831,-0.207192,-9.792417,0.222173,0.0024668739,-0.0079340114,0.0151737222
0.014881,-0.209594,-9.780446,0.222173,0.0024668739,-0.0079340114,0.0151737222
0.015899,-0.211995,-9.778051,0.224574,0.0024668739,-0.0089982365,0.0151737222
0.016948,-0.20479,-9.785234,0.224574,0.0014026488,-0.0089982365,0.0151737222
0.017998,-0.199987,-9.794812,0.224574,0.0024668739,-0.0100624617,0.0151737222
0.019047,-0.209594,-9.797206,0.219771,0.0024668739,-0.0100624617,0.0151737222
0.020065,-0.219201,-9.792417,0.219771,0.0024668739,-0.0100624617,0.0141094971
0.021115,-0.216799,-9.790023,0.219771,0.0024668739,-0.0111266868,0.0151737222
0.022164,-0.211995,-9.794812,0.212566,0.0024668739,-0.0100624617,0.0151737222
0.023214,-0.214397,-9.794812,0.207762,0.0014026488,-0.0089982365,0.0151737222
0.024263,-0.214397,-9.785234,0.212566,0.0014026488,-0.0089982365,0.0141094971
0.025281,-0.211995,-9.78284,0.219771,0.0024668739,-0.0079340114,0.0141094971
0.02633,-0.202388,-9.785234,0.219771,0.0024668739,-0.0079340114,0.0151737222
0.02738,-0.209594,-9.785234,0.212566,0.0024668739,-0.0079340114,0.0151737222
0.028429,-0.219201,-9.775657,0.214967,0.0024668739,-0.0089982365,0.0162379474
0.029447,-0.202388,-9.78284,0.219771,0.0024668739,-0.0079340114,0.0173021725
0.030497,-0.202388,-9.794812,0.224574,0.0014026488,-0.0068697862,0.0162379474
0.031546,-0.202388,-9.790023,0.229378,0.0024668739,-0.0079340114,0.0151737222
0.032596,-0.199987,-9.78284,0.229378,0.0024668739,-0.0089982365,0.0151737222
0.033613,-0.197585,-9.78284,0.234181,0.0024668739,-0.0111266868,0.0151737222
0.034663,-0.202388,-9.787629,0.234181,0.0035310991,-0.0111266868,0.0151737222
0.035713,-0.211995,-9.797206,0.229378,0.0024668739,-0.0100624617,0.0151737222
0.036762,-0.211995,-9.790023,0.222173,0.0024668739,-0.0079340114,0.0151737222
0.037812,-0.207192,-9.778051,0.222173,0.0035310991,-0.0089982365,0.0151737222
0.03883,-0.202388,-9.787629,0.229378,0.0045953242,-0.0111266868,0.0162379474
0.039879,-0.202388,-9.801995,0.23178,0.0045953242,-0.0111266868,0.0173021725
0.040929,-0.211995,-9.794812,0.229378,0.0045953242,-0.0100624617,0.0162379474
0.04198,-0.211995,-9.792417,0.224574,0.0045953242,-0.0089982365,0.0151737222
0.042996,-0.211995,-9.7996,0.214967,0.0045953242,-0.0100624617,0.0151737222
0.044046,-0.216799,-9.801995,0.210164,0.0045953242,-0.0111266868,0.0141094971
0.045095,-0.211995,-9.792417,0.207762,0.0045953242,-0.0111266868,0.0141094971
0.046145,-0.207192,-9.787629,0.212566,0.0035310991,-0.0111266868,0.0151737222
0.047162,-0.20479,-9.792417,0.222173,0.0035310991,-0.0089982365,0.0151737222
0.048212,-0.202388,-9.794812,0.219771,0.0035310991,-0.0089982365,0.0151737222
0.049261,-0.20479,-9.792417,0.219771,0.0035310991,-0.0100624617,0.0151737222
0.050311,-0.209594,-9.792417,0.224574,0.0045953242,-0.0089982365,0.0141094971
0.051328,-0.207192,-9.794812,0.217369,0.0045953242,-0.0089982365,0.0141094971
0.052378,-0.195183,-9.787629,0.212566,0.0035310991,-0.0100624617,0.0151737222
0.053428,-0.195183,-9.778051,0.212566,0.0035310991,-0.0089982365,0.0162379474
0.05448,-0.211995,-9.794812,0.219771,0.0035310991,-0.0100624617,0.0151737222
0.055527,-0.207192,-9.790023,0.222173,0.0045953242,-0.0100624617,0.0151737222
0.056544,-0.209594,-9.785234,0.224574,0.0056595494,-0.0100624617,0.0151737222
0.057593,-0.211995,-9.7996,0.219771,0.0056595494,-0.0089982365,0.0162379474
