Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000141,-0.211995,-9.785234,0.238985,0.0024668739,0.0229285181,0.0119810468
0.000935,-0.211995,-9.785234,0.238985,0.0024668739,0.0229285181,0.0119810468
0.001984,-0.20479,-9.790023,0.24619,0.0014026488,0.0229285181,0.0130452719
0.003034,-0.214397,-9.785234,0.229378,0.0003384236,0.0239927432,0.0119810468
0.004052,-0.221603,-9.780446,0.238985,0.0003384236,0.0229285181,0.0130452719
0.005102,-0.219201,-9.780446,0.238985,-0.0007258016,0.0229285181,0.0119810468
0.006151,-0.219201,-9.78284,0.214967,0.0014026488,0.0229285181,0.0109168216
0.008219,-0.207192,-9.787629,0.207762,0.0014026488,0.0218642929,0.0109168216
0.007201,-0.219201,-9.787629,0.193351,0.0024668739,0.0229285181,0.0109168216
0.009269,-0.207192,-9.785234,0.229378,0.0014026488,0.0218642929,0.0119810468
0.010319,-0.216799,-9.787629,0.229378,0.0014026488,0.0229285181,0.0119810468
0.011371,-0.219201,-9.792417,0.226976,0.0014026488,0.0239927432,0.0109168216
0.012386,-0.216799,-9.785234,0.222173,0.0003384236,0.0239927432,0.0109168216
0.013436,-0.209594,-9.78284,0.210164,0.0014026488,0.0239927432,0.0109168216
0.014485,-0.211995,-9.794812,0.214967,0.0014026488,0.0229285181,0.0109168216
0.015535,-0.214397,-9.794812,0.23178,0.0024668739,0.0229285181,0.0098525965
0.016585,-0.214397,-9.78284,0.229378,0.0024668739,0.0239927432,0.0098525965
0.017602,-0.207192,-9.785234,0.219771,0.0024668739,0.0229285181,0.0087883713
0.018652,-0.202388,-9.794812,0.219771,0.0003384236,0.0229285181,0.0098525965
0.019702,-0.209594,-9.790023,0.229378,0.0014026488,0.0229285181,0.0098525965
0.020752,-0.211995,-9.785234,0.23178,0.0014026488,0.0229285181,0.0098525965
