Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000148,-0.199987,-9.785234,0.226976,0.0024668739,0.0059009156,0.0194306229
0.001228,-0.207192,-9.785234,0.212566,0.0024668739,0.0048366905,0.0194306229
0.002277,-0.211995,-9.780446,0.212566,0.0024668739,0.0037724653,0.0194306229
0.003294,-0.202388,-9.792417,0.212566,0.0024668739,0.0048366905,0.020494848
0.004344,-0.192781,-9.792417,0.212566,0.0024668739,0.0037724653,0.020494848
0.005393,-0.192781,-9.780446,0.222173,0.0024668739,0.0027082402,0.020494848
0.006445,-0.187978,-9.787629,0.224574,0.0035310991,0.001644015,0.0183663977
0.007461,-0.202388,-9.790023,0.210164,0.0056595494,0.0048366905,0.0194306229
0.00851,-0.192781,-9.794812,0.219771,0.0045953242,0.0048366905,0.0183663977
0.009559,-0.195183,-9.797206,0.229378,0.0035310991,0.0037724653,0.0183663977
0.010608,-0.211995,-9.785234,0.219771,0.0035310991,0.0037724653,0.0183663977
0.011626,-0.209594,-9.775657,0.212566,0.0045953242,0.0027082402,0.0194306229
0.012675,-0.19038,-9.778051,0.224574,0.0045953242,0.0048366905,0.0194306229
0.013725,-0.183174,-9.770868,0.236583,0.0045953242,0.0048366905,0.0183663977
0.014774,-0.199987,-9.768474,0.236583,0.0056595494,0.0048366905,0.0173021725
0.015826,-0.216799,-9.785234,0.236583,0.0056595494,0.0027082402,0.0173021725
0.016841,-0.211995,-9.794812,0.234181,0.0045953242,0.0027082402,0.0183663977
0.01789,-0.209594,-9.794812,0.229378,0.0045953242,0.0037724653,0.0194306229
0.01894,-0.214397,-9.785234,0.222173,0.0056595494,0.0027082402,0.0183663977
0.019989,-0.209594,-9.780446,0.222173,0.0067237745,0.0005797899,0.0183663977
0.021007,-0.202388,-9.785234,0.229378,0.0056595494,0.001644015,0.0183663977
0.022056,-0.207192,-9.794812,0.24619,0.0056595494,0.0027082402,0.0173021725
0.023105,-0.207192,-9.785234,0.24619,0.0056595494,0.0027082402,0.0173021725
0.024155,-0.202388,-9.78284,0.224574,0.0056595494,0.0027082402,0.0173021725
0.025173,-0.202388,-9.794812,0.214967,0.0056595494,0.0037724653,0.0173021725
0.026222,-0.202388,-9.801995,0.219771,0.0056595494,0.0027082402,0.0173021725
0.027271,-0.20479,-9.801995,0.222173,0.0056595494,0.0027082402,0.0162379474
0.028323,-0.202388,-9.804389,0.214967,0.0067237745,0.0037724653,0.0173021725
0.029338,-0.197585,-9.794812,0.214967,0.0067237745,0.0037724653,0.0173021725
0.030388,-0.202388,-9.792417,0.226976,0.0067237745,0.0037724653,0.0183663977
0.031437,-0.209594,-9.794812,0.229378,0.0077879997,0.0037724653,0.0173021725
0.032486,-0.202388,-9.790023,0.226976,0.0088522248,0.0037724653,0.0141094971
0.033536,-0.207192,-9.787629,0.214967,0.0088522248,0.0037724653,0.0151737222
0.034553,-0.214397,-9.785234,0.214967,0.0088522248,0.0048366905,0.0162379474
0.035603,-0.20479,-9.780446,0.212566,0.0077879997,0.0037724653,0.0151737222
0.036652,-0.202388,-9.778051,0.214967,0.0077879997,0.0027082402,0.0141094971
0.037704,-0.211995,-9.778051,0.224574,0.0067237745,0.0027082402,0.0141094971
0.038719,-0.219201,-9.785234,0.229378,0.0067237745,0.0027082402,0.0141094971
0.039769,-0.219201,-9.792417,0.219771,0.0077879997,0.0037724653,0.0141094971
0.04082,-0.207192,-9.794812,0.234181,0.0088522248,0.0037724653,0.0141094971
0.041867,-0.195183,-9.794812,0.24619,0.0088522248,0.0037724653,0.0130452719
0.042885,-0.192781,-9.794812,0.23178,0.0088522248,0.0048366905,0.0141094971
0.043934,-0.195183,-9.801995,0.219771,0.0088522248,0.001644015,0.0151737222
0.044984,-0.202388,-9.811572,0.212566,0.0088522248,0.0005797899,0.0141094971
0.055414,-0.20479,-9.775657,0.236583,0.00991645,0.001644015,0.0119810468
