Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000129,-0.202388,-9.790023,0.241387,0.0003384236,-0.0185762629,0.0002745701
0.000542,-0.202388,-9.790023,0.241387,0.0003384236,-0.0185762629,0.0002745701
0.001559,-0.199987,-9.790023,0.234181,0.0003384236,-0.0185762629,0.0002745701
0.002609,-0.20479,-9.78284,0.226976,0.0003384236,-0.0185762629,0.0002745701
0.003627,-0.216799,-9.780446,0.219771,0.0014026488,-0.0185762629,0.0013387952
0.004677,-0.219201,-9.778051,0.212566,0.0003384236,-0.0207047132,-0.0007896551
0.005727,-0.209594,-9.792417,0.214967,0.0003384236,-0.0207047132,0.0002745701
0.006779,-0.20479,-9.806783,0.219771,0.0014026488,-0.0196404881,0.0013387952
0.007795,-0.211995,-9.7996,0.219771,0.0003384236,-0.0207047132,0.0002745701
0.008844,-0.211995,-9.785234,0.214967,-0.0007258016,-0.0217689384,-0.0007896551
0.009895,-0.207192,-9.790023,0.212566,-0.0007258016,-0.0217689384,0.0002745701
0.010944,-0.209594,-9.801995,0.217369,0.0003384236,-0.0207047132,0.0013387952
0.011995,-0.211995,-9.794812,0.219771,0.0014026488,-0.0207047132,0.0013387952
0.013012,-0.207192,-9.787629,0.214967,0.0014026488,-0.0217689384,0.0013387952
0.014062,-0.202388,-9.794812,0.212566,0.0003384236,-0.0217689384,0.0013387952
0.015112,-0.209594,-9.797206,0.219771,0.0003384236,-0.0228331635,-0.0018538802
0.016161,-0.216799,-9.801995,0.219771,0.0014026488,-0.0217689384,-0.0018538802
0.01718,-0.211995,-9.7996,0.224574,0.0014026488,-0.0207047132,0.0002745701
0.018229,-0.207192,-9.790023,0.236583,0.0003384236,-0.0207047132,0.0013387952
0.019281,-0.20479,-9.785234,0.236583,-0.0007258016,-0.0207047132,0.0002745701
0.020329,-0.20479,-9.790023,0.229378,-0.0007258016,-0.0207047132,-0.0007896551
0.021347,-0.202388,-9.78284,0.219771,0.0003384236,-0.0196404881,0.0002745701
0.022397,-0.197585,-9.770868,0.20536,0.0003384236,-0.0196404881,0.0013387952
0.023446,-0.207192,-9.778051,0.207762,0.0003384236,-0.0207047132,0.0013387952
0.024496,-0.211995,-9.794812,0.217369,0.0003384236,-0.0196404881,0.0002745701
0.025546,-0.207192,-9.801995,0.219771,-0.0007258016,-0.0207047132,-0.0007896551
0.026564,-0.202388,-9.794812,0.219771,-0.0007258016,-0.0217689384,-0.0007896551
0.027614,-0.202388,-9.785234,0.226976,-0.0007258016,-0.0217689384,-0.0007896551
