Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.00015,-0.211995,-9.828333,0.224574,0.0024668739,-0.0302827396,0.0130452719
0.000549,-0.211995,-9.828333,0.229378,0.0003384236,-0.0302827396,0.0130452719
0.001597,-0.211995,-9.825938,0.229378,0.0003384236,-0.0302827396,0.0141094971
0.002615,-0.214397,-9.828333,0.222173,0.0014026488,-0.0302827396,0.0151737222
0.003665,-0.219201,-9.828333,0.212566,0.0003384236,-0.0281542893,0.0151737222
0.004714,-0.211995,-9.830727,0.217369,-0.0007258016,-0.0270900641,0.0151737222
0.005763,-0.202388,-9.825938,0.229378,-0.0007258016,-0.0281542893,0.0151737222
0.006781,-0.20479,-9.816361,0.234181,-0.0017900267,-0.0281542893,0.0151737222
0.007833,-0.207192,-9.818755,0.243788,-0.0028542519,-0.0292185144,0.0162379474
0.00888,-0.20479,-9.818755,0.260601,-0.003918477,-0.0292185144,0.0162379474
0.009929,-0.209594,-9.816361,0.250994,-0.003918477,-0.0281542893,0.0162379474
0.010947,-0.209594,-9.818755,0.229378,-0.003918477,-0.0281542893,0.0162379474
0.011996,-0.209594,-9.82115,0.229378,-0.003918477,-0.0292185144,0.0173021725
0.013046,-0.214397,-9.818755,0.236583,-0.0049827022,-0.0281542893,0.0183663977
0.014095,-0.214397,-9.816361,0.226976,-0.0049827022,-0.0281542893,0.0183663977
0.015145,-0.20479,-9.818755,0.219771,-0.0060469273,-0.0281542893,0.0183663977
0.016162,-0.209594,-9.823544,0.226976,-0.0060469273,-0.0281542893,0.0173021725
0.017211,-0.219201,-9.816361,0.226976,-0.0060469273,-0.0249616138,0.0162379474
0.018261,-0.20479,-9.818755,0.226976,-0.0081753776,-0.0249616138,0.0183663977
0.01931,-0.211995,-9.818755,0.23178,-0.0081753776,-0.026025839,0.0183663977
0.02033,-0.211995,-9.809178,0.236583,-0.0081753776,-0.0270900641,0.0183663977
0.021378,-0.202388,-9.7996,0.234181,-0.0092396028,-0.0270900641,0.0194306229
0.022427,-0.202388,-9.794812,0.229378,-0.0103038279,-0.0249616138,0.0194306229
0.023476,-0.216799,-9.790023,0.229378,-0.0103038279,-0.026025839,0.0194306229
0.024494,-0.216799,-9.78284,0.219771,-0.0092396028,-0.0281542893,0.0194306229
0.025544,-0.211995,-9.780446,0.219771,-0.0092396028,-0.0270900641,0.020494848
0.026593,-0.207192,-9.78284,0.229378,-0.0113680531,-0.0249616138,0.020494848
0.027642,-0.199987,-9.780446,0.236583,-0.0124322782,-0.0249616138,0.0215590732
0.028692,-0.20479,-9.785234,0.234181,-0.0124322782,-0.0249616138,0.0215590732
0.029711,-0.216799,-9.778051,0.222173,-0.0113680531,-0.0238973887,0.020494848
0.030759,-0.219201,-9.761291,0.217369,-0.0113680531,-0.0228331635,0.0215590732
0.031808,-0.207192,-9.763685,0.224574,-0.0134965034,-0.0228331635,0.0226232983
0.032857,-0.202388,-9.773263,0.219771,-0.0134965034,-0.0249616138,0.0226232983
0.033875,-0.20479,-9.768474,0.210164,-0.0124322782,-0.026025839,0.0226232983
0.034924,-0.20479,-9.768474,0.214967,-0.0134965034,-0.0249616138,0.0226232983
0.035974,-0.211995,-9.778051,0.229378,-0.0145607286,-0.0238973887,0.0226232983
0.037023,-0.219201,-9.775657,0.236583,-0.0145607286,-0.0249616138,0.0215590732
0.038041,-0.211995,-9.761291,0.234181,-0.0156249537,-0.0249616138,0.0226232983
0.03909,-0.207192,-9.754108,0.222173,-0.017753404,-0.0249616138,0.0236875235
0.04014,-0.207192,-9.751713,0.212566,-0.0188176292,-0.026025839,0.0236875235
0.041189,-0.197585,-9.754108,0.219771,-0.0166891789,-0.0249616138,0.0258159738
0.042209,-0.197585,-9.761291,0.226976,-0.0145607286,-0.0249616138,0.0268801989
0.043256,-0.202388,-9.761291,0.219771,-0.0156249537,-0.0249616138,0.0247517486
0.044305,-0.202388,-9.761291,0.224574,-0.0166891789,-0.026025839,0.0247517486
0.045355,-0.207192,-9.763685,0.236583,-0.017753404,-0.0249616138,0.0268801989
0.046404,-0.207192,-9.763685,0.234181,-0.0198818543,-0.0238973887,0.0268801989
0.048471,-0.20479,-9.754108,0.222173,-0.0198818543,-0.0238973887,0.0247517486
0.047422,-0.207192,-9.758896,0.222173,-0.0198818543,-0.0228331635,0.0258159738
0.04952,-0.202388,-9.758896,0.226976,-0.0198818543,-0.026025839,0.0247517486
0.05057,-0.20479,-9.763685,0.217369,-0.0198818543,-0.0249616138,0.0258159738
0.051588,-0.211995,-9.754108,0.214967,-0.0209460795,-0.0249616138,0.0268801989
0.052637,-0.219201,-9.751713,0.224574,-0.0209460795,-0.026025839,0.0268801989
0.053687,-0.226406,-9.758896,0.229378,-0.0220103046,-0.026025839,0.0279444241
0.054736,-0.219201,-9.758896,0.229378,-0.0209460795,-0.0249616138,0.0290086492
0.055753,-0.197585,-9.74453,0.236583,-0.0198818543,-0.0238973887,0.0290086492
0.056803,-0.20479,-9.737347,0.238985,-0.0198818543,-0.0249616138,0.0290086492
0.057852,-0.219201,-9.742136,0.229378,-0.0209460795,-0.0249616138,0.0300728744
0.058902,-0.20479,-9.756502,0.222173,-0.0209460795,-0.0249616138,0.0300728744
0.059953,-0.192781,-9.768474,0.217369,-0.0209460795,-0.0238973887,0.0290086492
0.060969,-0.192781,-9.770868,0.217369,-0.0209460795,-0.0249616138,0.0290086492
0.062018,-0.199987,-9.768474,0.217369,-0.0220103046,-0.0249616138,0.0300728744
0.064117,-0.202388,-9.756502,0.214967,-0.0220103046,-0.0228331635,0.0311370995
0.065135,-0.207192,-9.761291,0.212566,-0.0230745298,-0.0217689384,0.0290086492
0.063067,-0.202388,-9.758896,0.212566,-0.0220103046,-0.0238973887,0.0311370995
0.066184,-0.219201,-9.778051,0.212566,-0.0230745298,-0.0217689384,0.0290086492
0.067233,-0.224004,-9.785234,0.219771,-0.0241387549,-0.0217689384,0.0300728744
0.068283,-0.219201,-9.78284,0.222173,-0.0252029801,-0.0228331635,0.0311370995
0.069301,-0.20479,-9.780446,0.224574,-0.0241387549,-0.0228331635,0.0311370995
0.07035,-0.199987,-9.787629,0.224574,-0.0241387549,-0.0228331635,0.0322013247
0.071399,-0.199987,-9.792417,0.241387,-0.0230745298,-0.0238973887,0.0311370995
0.072451,-0.202388,-9.790023,0.253395,-0.0230745298,-0.0228331635,0.0300728744
0.073498,-0.211995,-9.787629,0.24619,-0.0241387549,-0.0228331635,0.0300728744
0.074516,-0.197585,-9.739742,0.238985,-0.0252029801,-0.0228331635,0.0300728744
0.077664,-0.240817,-9.74453,0.229378,-0.0230745298,-0.0324111899,0.0268801989
0.076614,-0.372914,-9.93129,0.224574,-0.0230745298,-0.0249616138,0.0322013247
0.078681,-0.144746,-9.315942,0.243788,-0.0230745298,-0.039860766,0.0258159738
0.079731,-0.27204,-9.406927,0.303832,-0.0230745298,-0.0473103421,0.0322013247
0.08078,-0.221603,-9.572137,0.263003,-0.0273314304,-0.0568883684,0.0332655499
