Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000144,-0.219201,-9.792417,0.217369,-0.0049827022,-0.0089982365,0.0024030204
0.001129,-0.20479,-9.792417,0.212566,-0.0049827022,-0.0089982365,0.0024030204
0.002181,-0.195183,-9.794812,0.212566,-0.003918477,-0.0079340114,0.0034672456
0.003227,-0.192781,-9.787629,0.212566,-0.0049827022,-0.0089982365,0.0034672456
0.004245,-0.192781,-9.780446,0.212566,-0.003918477,-0.0089982365,0.0034672456
0.005294,-0.192781,-9.785234,0.212566,-0.003918477,-0.0089982365,0.0024030204
0.006344,-0.192781,-9.790023,0.214967,-0.0028542519,-0.0089982365,0.0024030204
0.007393,-0.19038,-9.790023,0.226976,-0.0028542519,-0.0079340114,0.0045314707
0.00841,-0.195183,-9.787629,0.229378,-0.0028542519,-0.0089982365,0.0045314707
0.00946,-0.211995,-9.785234,0.222173,-0.0007258016,-0.0100624617,0.0024030204
0.010509,-0.219201,-9.785234,0.222173,-0.0007258016,-0.0100624617,0.0024030204
0.011561,-0.207192,-9.78284,0.226976,-0.0007258016,-0.0089982365,0.0024030204
0.012576,-0.19038,-9.790023,0.222173,0.0003384236,-0.0089982365,0.0024030204
0.013625,-0.195183,-9.787629,0.229378,0.0003384236,-0.0079340114,0.0013387952
0.014677,-0.209594,-9.785234,0.23178,0.0003384236,-0.0079340114,0.0024030204
0.015723,-0.211995,-9.794812,0.23178,0.0014026488,-0.0079340114,0.0013387952
0.016773,-0.209594,-9.790023,0.229378,0.0003384236,-0.0068697862,0.0013387952
0.017791,-0.20479,-9.785234,0.219771,0.0014026488,-0.0068697862,0.0024030204
0.01884,-0.207192,-9.785234,0.214967,0.0045953242,-0.0079340114,0.0013387952
0.019889,-0.211995,-9.787629,0.212566,0.0056595494,-0.0100624617,0.0002745701
0.020939,-0.207192,-9.787629,0.212566,0.0045953242,-0.0111266868,0.0002745701
0.021956,-0.202388,-9.78284,0.219771,0.0035310991,-0.0089982365,0.0013387952
0.023005,-0.195183,-9.78284,0.222173,0.0045953242,-0.0079340114,0.0024030204
0.024056,-0.19038,-9.797206,0.222173,0.0056595494,-0.0089982365,0.0024030204
0.025104,-0.192781,-9.797206,0.23178,0.0056595494,-0.0100624617,0.0013387952
0.026121,-0.195183,-9.787629,0.241387,0.0067237745,-0.0100624617,0.0002745701
0.02717,-0.185576,-9.794812,0.229378,0.0067237745,-0.0100624617,0.0013387952
0.02822,-0.187978,-9.792417,0.214967,0.0067237745,-0.0111266868,0.0013387952
0.029269,-0.197585,-9.778051,0.217369,0.0056595494,-0.012190912,0.0013387952
0.030318,-0.202388,-9.778051,0.217369,0.0067237745,-0.0111266868,0.0013387952
0.031336,-0.20479,-9.78284,0.212566,0.0088522248,-0.0111266868,0.0024030204
0.032385,-0.211995,-9.780446,0.214967,0.0088522248,-0.0111266868,0.0013387952
0.033437,-0.214397,-9.785234,0.217369,0.0088522248,-0.0111266868,0.0002745701
0.034484,-0.211995,-9.790023,0.212566,0.0088522248,-0.012190912,-0.0007896551
0.035501,-0.20479,-9.792417,0.214967,0.0077879997,-0.0132551371,-0.0007896551
0.036553,-0.20479,-9.797206,0.217369,0.0088522248,-0.0111266868,0.0002745701
0.0376,-0.209594,-9.7996,0.222173,0.0088522248,-0.0089982365,0.0002745701
0.038649,-0.209594,-9.797206,0.224574,0.0088522248,-0.0100624617,0.0002745701
0.039666,-0.202388,-9.797206,0.219771,0.0109806751,-0.012190912,0.0002745701
0.040715,-0.214397,-9.792417,0.226976,0.0120449003,-0.0111266868,0.0002745701
0.041765,-0.219201,-9.797206,0.217369,0.0120449003,-0.0100624617,0.0002745701
0.042815,-0.211995,-9.809178,0.219771,0.0120449003,-0.0111266868,0.0002745701
0.043831,-0.199987,-9.811572,0.222173,0.0109806751,-0.012190912,0.0002745701
0.04488,-0.199987,-9.801995,0.212566,0.0109806751,-0.012190912,0.0002745701
0.045932,-0.20479,-9.792417,0.202958,0.0120449003,-0.0111266868,0.0013387952
0.04698,-0.199987,-9.785234,0.20536,0.0141733506,-0.0100624617,0.0013387952
0.048028,-0.195183,-9.785234,0.212566,0.0141733506,-0.0089982365,0.0002745701
0.049046,-0.209594,-9.785234,0.212566,0.0131091254,-0.0089982365,0.0013387952
0.050095,-0.216799,-9.785234,0.217369,0.0131091254,-0.0089982365,0.0024030204
0.051144,-0.207192,-9.792417,0.217369,0.0131091254,-0.0089982365,0.0013387952
0.052194,-0.197585,-9.792417,0.214967,0.0131091254,-0.0089982365,0.0002745701
0.053211,-0.202388,-9.78284,0.222173,0.0131091254,-0.0100624617,-0.0007896551
0.05426,-0.209594,-9.785234,0.229378,0.0141733506,-0.0100624617,-0.0007896551
0.055312,-0.202388,-9.801995,0.229378,0.0152375758,-0.0100624617,-0.0007896551
0.056359,-0.197585,-9.809178,0.229378,0.0152375758,-0.0100624617,0.0013387952
0.057377,-0.202388,-9.801995,0.234181,0.0141733506,-0.0100624617,0.0002745701
0.058429,-0.197585,-9.792417,0.229378,0.0141733506,-0.0100624617,-0.0007896551
0.059475,-0.192781,-9.794812,0.214967,0.0163018009,-0.0100624617,-0.0007896551
0.060525,-0.202388,-9.797206,0.20536,0.0163018009,-0.0100624617,-0.0007896551
0.061574,-0.202388,-9.797206,0.200557,0.0152375758,-0.0111266868,-0.0007896551
0.062591,-0.199987,-9.7996,0.20536,0.0152375758,-0.0111266868,-0.0018538802
0.06364,-0.202388,-9.801995,0.219771,0.0152375758,-0.0100624617,-0.0007896551
0.06469,-0.209594,-9.794812,0.229378,0.0152375758,-0.0089982365,0.0002745701
0.065739,-0.192781,-9.804389,0.224574,0.0163018009,-0.0100624617,-0.0007896551
0.066757,-0.19038,-9.806783,0.222173,0.0152375758,-0.012190912,-0.0018538802
0.067808,-0.197585,-9.785234,0.219771,0.0152375758,-0.0111266868,-0.0007896551
0.068855,-0.20479,-9.775657,0.217369,0.0152375758,-0.0111266868,-0.0007896551
0.069904,-0.20479,-9.785234,0.217369,0.0163018009,-0.012190912,-0.0007896551
0.070922,-0.211995,-9.7996,0.212566,0.0173660261,-0.0100624617,0.0002745701
0.071971,-0.219201,-9.792417,0.219771,0.0173660261,-0.0089982365,-0.0018538802
0.07302,-0.209594,-9.780446,0.229378,0.0163018009,-0.0100624617,-0.0029181054
0.07407,-0.207192,-9.787629,0.229378,0.0163018009,-0.0111266868,-0.0018538802
0.075119,-0.216799,-9.797206,0.219771,0.0152375758,-0.0100624617,-0.0007896551
0.076136,-0.211995,-9.792417,0.224574,0.0152375758,-0.0089982365,-0.0007896551
0.077188,-0.202388,-9.785234,0.226976,0.0163018009,-0.0100624617,-0.0018538802
