Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000162,-0.221603,-9.794812,0.229378,0.0035310991,0.0101578162,0.0002745701
0.000818,-0.221603,-9.794812,0.226976,0.0045953242,0.0090935911,0.0013387952
0.001711,-0.211995,-9.790023,0.229378,0.0024668739,0.0069651408,0.0024030204
0.002758,-0.211995,-9.785234,0.229378,0.0014026488,0.0069651408,0.0013387952
0.003808,-0.211995,-9.785234,0.229378,0.0024668739,0.0069651408,0.0002745701
0.004826,-0.207192,-9.787629,0.229378,0.0024668739,0.0069651408,0.0013387952
0.005876,-0.20479,-9.797206,0.222173,0.0024668739,0.0080293659,0.0024030204
0.006926,-0.214397,-9.7996,0.212566,0.0014026488,0.0080293659,0.0013387952
0.007976,-0.219201,-9.794812,0.202958,0.0003384236,0.0069651408,-0.0007896551
0.008994,-0.219201,-9.792417,0.207762,0.0014026488,0.0069651408,0.0002745701
0.010044,-0.219201,-9.790023,0.212566,0.0024668739,0.0059009156,0.0013387952
0.011094,-0.214397,-9.792417,0.214967,0.0024668739,0.0059009156,0.0013387952
0.012143,-0.20479,-9.787629,0.210164,0.0024668739,0.0069651408,0.0013387952
0.013162,-0.197585,-9.780446,0.210164,0.0014026488,0.0069651408,0.0002745701
0.014214,-0.202388,-9.785234,0.224574,0.0014026488,0.0080293659,0.0002745701
0.015262,-0.20479,-9.792417,0.229378,0.0014026488,0.0080293659,0.0002745701
0.016312,-0.207192,-9.787629,0.229378,0.0014026488,0.0080293659,-0.0007896551
0.017362,-0.211995,-9.794812,0.23178,0.0014026488,0.0069651408,-0.0007896551
0.01838,-0.192781,-9.790023,0.234181,0.0014026488,0.0069651408,-0.0007896551
0.019429,-0.185576,-9.778051,0.236583,0.0024668739,0.0080293659,0.0002745701
0.020479,-0.192781,-9.775657,0.224574,0.0035310991,0.0090935911,0.0013387952
0.02153,-0.211995,-9.785234,0.212566,0.0024668739,0.0090935911,0.0013387952
0.022547,-0.214397,-9.790023,0.217369,0.0024668739,0.0080293659,0.0013387952
0.023597,-0.209594,-9.780446,0.219771,0.0024668739,0.0090935911,0.0013387952
0.024647,-0.209594,-9.78284,0.217369,0.0014026488,0.0090935911,0.0002745701
0.025697,-0.202388,-9.794812,0.219771,0.0014026488,0.0090935911,0.0013387952
0.026718,-0.199987,-9.794812,0.222173,0.0024668739,0.0080293659,0.0013387952
0.027765,-0.202388,-9.78284,0.222173,0.0035310991,0.0080293659,0.0002745701
0.028815,-0.197585,-9.775657,0.224574,0.0024668739,0.0090935911,0.0013387952
0.029865,-0.197585,-9.78284,0.219771,0.0014026488,0.0090935911,0.0013387952
0.030915,-0.209594,-9.794812,0.217369,0.0024668739,0.0080293659,0.0002745701
0.031933,-0.211995,-9.790023,0.224574,0.0014026488,0.0080293659,0.0002745701
0.032983,-0.207192,-9.775657,0.229378,0.0024668739,0.0080293659,0.0002745701
0.034033,-0.207192,-9.763685,0.229378,0.0035310991,0.0069651408,0.0002745701
0.035085,-0.211995,-9.775657,0.229378,0.0035310991,0.0048366905,0.0002745701
0.036101,-0.224004,-9.792417,0.226976,0.0024668739,0.0069651408,-0.0007896551
0.037151,-0.228808,-9.785234,0.23178,0.0014026488,0.0101578162,0.0002745701
0.038201,-0.211995,-9.778051,0.234181,0.0024668739,0.0112220414,0.0013387952
0.039251,-0.195183,-9.775657,0.229378,0.0024668739,0.0090935911,0.0013387952
0.040269,-0.197585,-9.785234,0.226976,0.0014026488,0.0069651408,0.0002745701
0.041319,-0.211995,-9.792417,0.217369,0.0024668739,0.0059009156,0.0002745701
0.042368,-0.211995,-9.787629,0.214967,0.0024668739,0.0080293659,0.0013387952
0.043418,-0.202388,-9.785234,0.217369,0.0024668739,0.0090935911,0.0013387952
0.044437,-0.202388,-9.794812,0.219771,0.0024668739,0.0080293659,0.0013387952
0.045486,-0.199987,-9.7996,0.229378,0.0024668739,0.0069651408,0.0013387952
0.046536,-0.202388,-9.801995,0.222173,0.0024668739,0.0080293659,0.0013387952
0.047588,-0.211995,-9.794812,0.212566,0.0014026488,0.0080293659,0.0002745701
0.048636,-0.211995,-9.785234,0.217369,0.0014026488,0.0069651408,-0.0007896551
0.049654,-0.207192,-9.785234,0.229378,0.0024668739,0.0069651408,-0.0007896551
0.050704,-0.211995,-9.785234,0.23178,0.0024668739,0.0080293659,0.0002745701
0.051753,-0.209594,-9.785234,0.217369,0.0035310991,0.0080293659,0.0002745701
0.052803,-0.202388,-9.787629,0.202958,0.0024668739,0.0069651408,0.0002745701
0.053821,-0.20479,-9.787629,0.202958,0.0035310991,0.0069651408,0.0013387952
0.054871,-0.211995,-9.78284,0.207762,0.0035310991,0.0080293659,0.0013387952
0.055921,-0.216799,-9.785234,0.212566,0.0035310991,0.0069651408,0.0013387952
0.056972,-0.214397,-9.792417,0.217369,0.0035310991,0.0069651408,0.0013387952
0.057989,-0.20479,-9.790023,0.224574,0.0024668739,0.0069651408,0.0024030204
0.059039,-0.192781,-9.78284,0.229378,0.0024668739,0.0069651408,0.0024030204
0.060091,-0.19038,-9.778051,0.229378,0.0024668739,0.0069651408,0.0013387952
