Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000269,-0.228808,-9.787629,0.224574,0.0024668739,0.001644015,0.0013387952
0.001176,-0.219201,-9.794812,0.219771,0.0024668739,0.001644015,0.0013387952
0.002226,-0.219201,-9.794812,0.222173,0.0024668739,0.0037724653,0.0013387952
0.003275,-0.224004,-9.790023,0.219771,0.0035310991,0.0027082402,0.0013387952
0.004325,-0.219201,-9.792417,0.212566,0.0024668739,0.0005797899,0.0002745701
0.005342,-0.211995,-9.801995,0.212566,0.0014026488,0.0005797899,0.0002745701
0.006394,-0.209594,-9.794812,0.219771,0.0014026488,0.0005797899,0.0002745701
0.007441,-0.214397,-9.785234,0.229378,0.0014026488,0.0005797899,0.0013387952
0.00849,-0.219201,-9.794812,0.226976,0.0024668739,0.001644015,0.0034672456
0.00951,-0.219201,-9.801995,0.219771,0.0035310991,0.001644015,0.0024030204
0.010558,-0.214397,-9.794812,0.222173,0.0024668739,0.001644015,0.0013387952
0.011607,-0.211995,-9.792417,0.23178,0.0014026488,0.0027082402,0.0013387952
0.012656,-0.214397,-9.794812,0.238985,0.0024668739,0.001644015,0.0013387952
0.013706,-0.214397,-9.797206,0.241387,0.0024668739,-0.0004844353,0.0002745701
0.014724,-0.207192,-9.804389,0.234181,0.0014026488,0.0005797899,0.0002745701
0.015773,-0.207192,-9.809178,0.226976,0.0014026488,0.0005797899,0.0002745701
0.016822,-0.214397,-9.806783,0.226976,0.0024668739,-0.0004844353,0.0002745701
0.017872,-0.216799,-9.801995,0.219771,0.0024668739,-0.0004844353,0.0002745701
0.018892,-0.211995,-9.7996,0.217369,0.0024668739,0.0005797899,0.0013387952
0.019939,-0.228808,-9.797206,0.207762,0.0024668739,0.0005797899,0.0002745701
0.020988,-0.216799,-9.787629,0.200557,0.0024668739,-0.0004844353,0.0002745701
0.022038,-0.209594,-9.785234,0.212566,0.0024668739,-0.0004844353,0.0002745701
0.023056,-0.211995,-9.790023,0.23178,0.0024668739,0.0005797899,0.0013387952
0.024105,-0.219201,-9.797206,0.23178,0.0024668739,0.0005797899,0.0013387952
0.025155,-0.219201,-9.794812,0.222173,0.0014026488,0.001644015,0.0002745701
0.026204,-0.216799,-9.787629,0.224574,0.0014026488,0.0005797899,0.0002745701
0.027222,-0.216799,-9.794812,0.226976,0.0024668739,0.0005797899,0.0024030204
0.028271,-0.211995,-9.801995,0.214967,0.0024668739,0.001644015,0.0024030204
0.02932,-0.20479,-9.787629,0.214967,0.0014026488,-0.0004844353,0.0013387952
0.03037,-0.20479,-9.78284,0.222173,0.0014026488,0.0005797899,-0.0007896551
0.031419,-0.20479,-9.794812,0.219771,0.0014026488,0.0027082402,0.0002745701
0.032437,-0.209594,-9.801995,0.212566,0.0014026488,0.001644015,0.0002745701
0.033486,-0.221603,-9.797206,0.207762,0.0003384236,-0.0004844353,0.0002745701
0.034536,-0.219201,-9.794812,0.219771,0.0003384236,0.0005797899,0.0002745701
0.035586,-0.20479,-9.792417,0.229378,0.0003384236,0.001644015,0.0013387952
0.036603,-0.209594,-9.797206,0.224574,0.0014026488,0.0027082402,0.0013387952
0.037652,-0.211995,-9.801995,0.212566,0.0014026488,0.0027082402,0.0013387952
0.038702,-0.211995,-9.797206,0.207762,0.0014026488,0.0027082402,0.0002745701
0.039751,-0.216799,-9.794812,0.212566,0.0024668739,0.001644015,0.0002745701
0.040771,-0.214397,-9.792417,0.217369,0.0014026488,0.0005797899,0.0013387952
0.041818,-0.211995,-9.780446,0.219771,0.0003384236,0.0005797899,0.0002745701
0.042868,-0.214397,-9.780446,0.229378,0.0003384236,0.001644015,0.0013387952
0.043917,-0.214397,-9.794812,0.229378,0.0024668739,0.0027082402,0.0013387952
0.044967,-0.207192,-9.804389,0.210164,0.0014026488,0.0027082402,0.0002745701
0.045984,-0.211995,-9.801995,0.219771,0.0003384236,0.001644015,0.0002745701
