Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000138,-0.219201,-9.806783,0.224574,0.0173660261,0.0208000678,0.0087883713
0.001075,-0.209594,-9.806783,0.23178,0.0173660261,0.0197358426,0.0077241462
0.002125,-0.207192,-9.797206,0.226976,0.0163018009,0.0197358426,0.0077241462
0.003142,-0.211995,-9.792417,0.219771,0.0152375758,0.0208000678,0.0087883713
0.004192,-0.211995,-9.794812,0.219771,0.0152375758,0.0208000678,0.0087883713
0.005241,-0.202388,-9.794812,0.219771,0.0152375758,0.0197358426,0.0077241462
0.006291,-0.199987,-9.790023,0.226976,0.0152375758,0.0186716175,0.0077241462
0.00734,-0.202388,-9.792417,0.224574,0.0163018009,0.0186716175,0.0077241462
0.00836,-0.209594,-9.797206,0.217369,0.0163018009,0.0186716175,0.0077241462
0.009407,-0.211995,-9.792417,0.222173,0.0163018009,0.0208000678,0.0077241462
0.010457,-0.211995,-9.787629,0.229378,0.0152375758,0.0218642929,0.0087883713
0.011506,-0.209594,-9.792417,0.229378,0.0152375758,0.0218642929,0.0077241462
0.012524,-0.214397,-9.787629,0.236583,0.0152375758,0.0197358426,0.006659921
0.013573,-0.219201,-9.790023,0.238985,0.0152375758,0.0186716175,0.006659921
0.014623,-0.211995,-9.7996,0.229378,0.0163018009,0.0186716175,0.006659921
0.015672,-0.20479,-9.801995,0.224574,0.0163018009,0.0186716175,0.006659921
0.01669,-0.20479,-9.804389,0.226976,0.0163018009,0.0186716175,0.006659921
0.01774,-0.207192,-9.801995,0.226976,0.0152375758,0.0186716175,0.006659921
0.018789,-0.209594,-9.790023,0.226976,0.0141733506,0.0208000678,0.0055956959
0.019838,-0.214397,-9.78284,0.229378,0.0141733506,0.0229285181,0.006659921
0.020887,-0.211995,-9.780446,0.226976,0.0141733506,0.0229285181,0.0077241462
0.021906,-0.202388,-9.785234,0.23178,0.0141733506,0.0208000678,0.006659921
0.022955,-0.202388,-9.790023,0.23178,0.0152375758,0.0208000678,0.0055956959
0.024004,-0.209594,-9.78284,0.229378,0.0152375758,0.0208000678,0.0055956959
0.025053,-0.216799,-9.785234,0.23178,0.0141733506,0.0208000678,0.0055956959
0.026071,-0.226406,-9.797206,0.236583,0.0131091254,0.0208000678,0.0055956959
0.027121,-0.224004,-9.790023,0.241387,0.0141733506,0.0208000678,0.0055956959
0.02817,-0.214397,-9.78284,0.238985,0.0141733506,0.0208000678,0.0055956959
0.02922,-0.20479,-9.785234,0.224574,0.0152375758,0.0218642929,0.0045314707
0.030237,-0.20479,-9.785234,0.212566,0.0141733506,0.0218642929,0.0045314707
0.031287,-0.209594,-9.775657,0.217369,0.0131091254,0.0218642929,0.0045314707
0.032336,-0.199987,-9.773263,0.222173,0.0131091254,0.0197358426,0.0034672456
0.033385,-0.192781,-9.787629,0.219771,0.0131091254,0.0197358426,0.0034672456
0.034435,-0.202388,-9.794812,0.222173,0.0141733506,0.0208000678,0.0045314707
0.035453,-0.207192,-9.785234,0.229378,0.0131091254,0.0208000678,0.0055956959
0.036502,-0.214397,-9.78284,0.224574,0.0120449003,0.0208000678,0.0055956959
0.037552,-0.214397,-9.790023,0.219771,0.0131091254,0.0197358426,0.0045314707
0.038603,-0.202388,-9.790023,0.219771,0.0141733506,0.0208000678,0.0045314707
0.039618,-0.19038,-9.787629,0.229378,0.0131091254,0.0229285181,0.0045314707
0.040668,-0.192781,-9.794812,0.229378,0.0131091254,0.0229285181,0.0034672456
0.041717,-0.202388,-9.7996,0.224574,0.0131091254,0.0208000678,0.0034672456
0.042767,-0.202388,-9.794812,0.222173,0.0120449003,0.0208000678,0.0034672456
0.043784,-0.199987,-9.785234,0.224574,0.0131091254,0.0208000678,0.0034672456
0.044833,-0.195183,-9.785234,0.224574,0.0131091254,0.0218642929,0.0034672456
0.045883,-0.192781,-9.790023,0.23178,0.0131091254,0.0208000678,0.0034672456
0.046933,-0.211995,-9.790023,0.236583,0.0131091254,0.0197358426,0.0024030204
0.047984,-0.211995,-9.792417,0.229378,0.0131091254,0.0186716175,0.0024030204
0.049,-0.202388,-9.790023,0.224574,0.0131091254,0.0186716175,0.0024030204
0.050049,-0.202388,-9.785234,0.224574,0.0131091254,0.0176073923,0.0034672456
0.051099,-0.20479,-9.780446,0.222173,0.0131091254,0.0186716175,0.0034672456
0.052148,-0.207192,-9.778051,0.229378,0.0131091254,0.0208000678,0.0024030204
0.053166,-0.211995,-9.778051,0.234181,0.0131091254,0.0229285181,0.0013387952
0.054215,-0.211995,-9.780446,0.224574,0.0131091254,0.0218642929,0.0013387952
0.055265,-0.214397,-9.792417,0.219771,0.0131091254,0.0197358426,0.0024030204
0.056314,-0.219201,-9.794812,0.219771,0.0120449003,0.0197358426,0.0024030204
0.057332,-0.216799,-9.785234,0.226976,0.0120449003,0.0208000678,0.0013387952
0.058381,-0.211995,-9.78284,0.229378,0.0131091254,0.0208000678,0.0013387952
0.05943,-0.216799,-9.787629,0.229378,0.0131091254,0.0208000678,0.0024030204
0.060482,-0.214397,-9.794812,0.229378,0.0120449003,0.0197358426,0.0034672456
0.061497,-0.199987,-9.794812,0.224574,0.0120449003,0.0186716175,0.0034672456
0.062547,-0.199987,-9.785234,0.219771,0.0120449003,0.0176073923,0.0013387952
0.063597,-0.211995,-9.785234,0.219771,0.0131091254,0.0186716175,-0.0007896551
0.064646,-0.219201,-9.794812,0.226976,0.0131091254,0.0208000678,0.0002745701
0.065695,-0.219201,-9.7996,0.23178,0.0120449003,0.0208000678,0.0013387952
0.066713,-0.211995,-9.797206,0.236583,0.0120449003,0.0186716175,0.0013387952
0.067763,-0.202388,-9.794812,0.236583,0.0120449003,0.0197358426,0.0013387952
0.068812,-0.216799,-9.801995,0.23178,0.0120449003,0.0218642929,0.0013387952
0.069863,-0.221603,-9.811572,0.229378,0.0109806751,0.0229285181,0.0002745701
0.070879,-0.207192,-9.801995,0.226976,0.0120449003,0.0218642929,-0.0018538802
0.071928,-0.216799,-9.790023,0.234181,0.0109806751,0.0186716175,0.0002745701
0.07298,-0.214397,-9.787629,0.226976,0.0120449003,0.0218642929,0.0013387952
0.074027,-0.209594,-9.78284,0.217369,0.0109806751,0.0218642929,0.0013387952
0.075045,-0.214397,-9.787629,0.219771,0.0109806751,0.0218642929,0.0002745701
0.076095,-0.211995,-9.794812,0.23178,0.0109806751,0.0218642929,-0.0007896551
0.077144,-0.199987,-9.797206,0.236583,0.0109806751,0.0229285181,0.0002745701
0.078193,-0.202388,-9.792417,0.23178,0.00991645,0.0218642929,-0.0007896551
0.079243,-0.211995,-9.787629,0.234181,0.00991645,0.0208000678,-0.0007896551
0.08026,-0.214397,-9.794812,0.226976,0.00991645,0.0208000678,-0.0007896551
0.081309,-0.209594,-9.778051,0.214967,0.0109806751,0.0197358426,-0.0018538802
0.082361,-0.168764,-9.61763,0.195753,0.00991645,0.0197358426,-0.0018538802
0.083408,-0.051077,-9.234534,0.171736,0.0088522248,0.0208000678,-0.0018538802
0.084426,0.172286,-9.114817,0.106888,0.0077879997,0.0197358426,0.0002745701
0.085477,0.265955,-9.299182,0.104486,0.0056595494,0.0133504917,0.0055956959
0.088591,-0.19038,-7.304689,0.303832,-0.017753404,-0.0579525936,0.0226232983
0.089641,0.280366,-9.143549,1.094012,-0.0188176292,-0.1143565267,0.0311370995
0.09069,-0.185576,-14.557171,1.300564,0.0045953242,-0.1814027114,0.0353940002
0.09174,-0.896498,-19.424882,1.490303,0.0173660261,-0.24099932,0.034329775
0.092789,-0.598679,-16.484622,1.804934,-0.003918477,-0.2697333992,0.0194306229
0.093807,0.01377,-8.734115,1.156458,-0.0518086089,-0.2441919955,-0.0103676814
0.094858,0.174688,-4.797806,1.653623,-0.0847995887,-0.1760815856,-0.0273952839
0.087574,-0.396931,-7.682996,0.339859,-0.0007258016,-0.0217689384,0.0183663977
0.086524,-0.022256,-8.784397,0.40951,0.0056595494,-0.0004844353,0.0151737222
0.095906,0.148269,-4.910341,2.460615,-0.0645793108,-0.1154207519,-0.0231383833
0.096955,1.253079,-7.405252,0.79139,-0.0379736819,-0.164375109,-0.021009933
0.097973,1.627754,-10.247344,-0.274992,-0.0369094568,-0.1601182083,-0.0061107808
0.099022,1.538889,-12.33761,-2.042689,-0.0283956555,-0.0643379445,0.0258159738
0.100071,0.582988,-12.883521,-1.778495,-0.0166891789,0.0527268224,0.0502931523
0.101121,-0.536233,-10.462835,-0.486347,-0.0198818543,0.0952958285,0.0524216026
0.102138,-0.692348,-7.316661,-0.402286,-0.0369094568,0.0761397758,0.0322013247
0.103188,-1.07663,-9.133971,-0.044423,-0.0358452316,0.0761397758,0.0077241462
0.104238,-2.210262,-13.364785,0.966719,-0.0294598807,0.0665617494,0.006659921
0.105287,-1.986898,-11.964092,1.242921,-0.0379736819,-0.0217689384,0.0226232983
0.106336,-0.288852,-7.053283,-0.010798,-0.045423258,-0.1207418777,0.0215590732
0.107356,0.587791,-7.309478,-1.043556,-0.0432948077,-0.1409621556,0.0087883713
0.108403,0.955261,-10.831565,-0.649667,-0.0283956555,-0.095200474,0.0130452719
0.109452,1.596531,-10.745368,-1.18526,-0.0017900267,-0.0111266868,0.0290086492
0.110502,1.257883,-8.841861,-1.6488,0.0194944764,0.0665617494,0.0290086492
0.111519,0.167483,-8.722144,-0.784166,0.0397147543,0.0921031531,0.0194306229
0.112569,-0.689946,-9.93129,-0.399884,0.0705772837,0.0729471003,0.0183663977
0.113618,-1.292788,-11.463673,-0.4215,0.1099536144,0.0346349948,0.0279444241
0.114668,-1.256762,-10.695087,-1.233295,0.1259169917,0.0027082402,0.0364582253
0.115685,-0.884489,-8.080458,-2.040287,0.0961186874,-0.0026128856,0.0311370995
0.116737,-1.203923,-8.272006,-1.08919,0.0567423567,0.0059009156,0.0173021725
0.117784,-1.729909,-10.81241,-0.29901,0.037586304,0.0027082402,0.0024030204
0.118834,-1.770739,-11.537897,0.320645,0.0248156021,-0.039860766,-0.0167530324
0.119883,-1.393662,-9.315942,1.149253,0.0131091254,-0.1143565267,-0.0337806348
0.120901,-0.742785,-7.529758,0.949907,0.0067237745,-0.1675677844,-0.0422944361
0.12195,-0.370512,-8.73651,1.101218,0.0035310991,-0.185659612,-0.0359090851
0.122999,1.157009,-9.790023,-0.174118,0.0194944764,-0.1601182083,-0.0093034563
0.124048,0.988886,-10.632834,-0.23176,0.0439716549,-0.122870328,-0.0188814827
0.125066,0.141064,-10.982409,0.373484,0.0673846083,-0.1079711758,-0.0252668336
0.126116,-0.425752,-9.87622,0.935496,0.0876048862,-0.116484977,-0.0252668336
0.127165,-0.949336,-9.531433,1.567159,0.0971829126,-0.1452190562,-0.0178172575
0.128214,-0.949336,-9.785234,1.740086,0.0854764359,-0.1654393341,-0.0061107808
0.129234,-0.569858,-9.339885,1.644016,0.0631277077,-0.130319904,-0.0018538802
