Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000156,-0.14955,-9.778051,0.351868,-0.0028542519,0.0101578162,0.0194306229
0.000819,-0.14955,-9.778051,0.351868,-0.0028542519,0.0101578162,0.0194306229
0.001869,-0.137541,-9.785234,0.342261,-0.003918477,0.0090935911,0.0183663977
0.002918,-0.135139,-9.78284,0.332654,-0.0028542519,0.0069651408,0.0183663977
0.003968,-0.139943,-9.778051,0.318243,-0.0017900267,0.0069651408,0.0194306229
0.004986,-0.130336,-9.785234,0.308636,-0.0028542519,0.0090935911,0.020494848
0.006035,-0.113523,-9.797206,0.318243,-0.003918477,0.0080293659,0.0215590732
0.007085,-0.096711,-9.794812,0.315841,-0.0028542519,0.0048366905,0.0215590732
0.008134,-0.079899,-9.790023,0.308636,-0.0017900267,0.0027082402,0.0226232983
0.009186,-0.065488,-9.801995,0.337457,-0.0017900267,0.0037724653,0.0258159738
0.010201,-0.060684,-9.813966,0.347064,-0.0017900267,0.0037724653,0.0258159738
0.011251,-0.06789,-9.804389,0.339859,-0.0017900267,0.0048366905,0.0247517486
0.0123,-0.094309,-9.787629,0.344662,-0.0017900267,0.0037724653,0.0258159738
0.01335,-0.120729,-9.787629,0.363877,-0.0017900267,0.0037724653,0.0268801989
0.014368,-0.135139,-9.794812,0.359073,-0.0007258016,0.0027082402,0.0279444241
0.015417,-0.137541,-9.794812,0.344662,-0.0007258016,0.0027082402,0.0290086492
0.016467,-0.137541,-9.790023,0.339859,-0.0028542519,0.0048366905,0.0279444241
0.018534,-0.139943,-9.801995,0.323047,-0.0028542519,0.0080293659,0.0290086492
0.017516,-0.139943,-9.794812,0.339859,-0.003918477,0.0069651408,0.0279444241
0.019583,-0.132737,-9.7996,0.308636,-0.0007258016,0.0069651408,0.0290086492
0.020633,-0.115925,-9.7996,0.308636,-0.0007258016,0.0048366905,0.0279444241
0.021685,-0.091907,-9.806783,0.306234,-0.0017900267,0.0048366905,0.0279444241
0.022732,-0.075095,-9.811572,0.303832,-0.0007258016,0.0037724653,0.0290086492
0.02375,-0.070292,-9.801995,0.315841,0.0003384236,0.0027082402,0.0300728744
0.024799,-0.063086,-9.7996,0.323047,-0.0007258016,0.0005797899,0.0311370995
0.025849,-0.051077,-9.809178,0.323047,-0.0007258016,0.0005797899,0.0311370995
0.026898,-0.048676,-9.804389,0.332654,-0.0007258016,0.0005797899,0.0322013247
0.027916,-0.055881,-9.794812,0.347064,-0.0017900267,-0.0015486604,0.0322013247
0.028966,-0.06789,-9.792417,0.35427,-0.0017900267,-0.0015486604,0.0332655499
0.030015,-0.084702,-9.78284,0.35427,-0.0017900267,-0.0026128856,0.034329775
0.031067,-0.10872,-9.768474,0.351868,-0.0017900267,-0.0036771108,0.034329775
0.032083,-0.115925,-9.775657,0.347064,-0.0017900267,-0.0058055611,0.0332655499
0.033132,-0.12313,-9.785234,0.342261,-0.0017900267,-0.0068697862,0.0332655499
0.034184,-0.132737,-9.78284,0.342261,-0.0017900267,-0.0079340114,0.034329775
0.035231,-0.10872,-9.770868,0.347064,-0.0017900267,-0.0100624617,0.0332655499
0.03628,-0.10872,-9.780446,0.356671,-0.0007258016,-0.0068697862,0.0322013247
0.037298,-0.099113,-9.78284,0.347064,0.0003384236,-0.0079340114,0.0322013247
0.038348,-0.089506,-9.778051,0.32785,0.0014026488,-0.0089982365,0.0332655499
0.039397,-0.0823,-9.778051,0.315841,0.0003384236,-0.0089982365,0.0332655499
0.040446,-0.084702,-9.778051,0.306234,-0.0007258016,-0.0089982365,0.0353940002
0.041464,-0.096711,-9.773263,0.31344,-0.0007258016,-0.0089982365,0.0353940002
0.042513,-0.103916,-9.778051,0.325448,0.0003384236,-0.0100624617,0.0353940002
0.043565,-0.099113,-9.785234,0.323047,0.0003384236,-0.0100624617,0.0353940002
0.044612,-0.10872,-9.773263,0.306234,-0.0017900267,-0.0079340114,0.0364582253
0.046682,-0.142344,-9.761291,0.306234,-0.0017900267,-0.0068697862,0.0364582253
0.04563,-0.127934,-9.761291,0.303832,-0.0028542519,-0.0058055611,0.0364582253
0.047729,-0.147148,-9.768474,0.301431,0.0003384236,-0.0068697862,0.0353940002
0.048778,-0.135139,-9.775657,0.301431,0.0003384236,-0.0047413359,0.0353940002
0.049796,-0.120729,-9.780446,0.308636,0.0003384236,-0.0047413359,0.0353940002
0.050845,-0.118327,-9.785234,0.318243,0.0003384236,-0.0036771108,0.0353940002
0.051894,-0.115925,-9.778051,0.325448,-0.0007258016,-0.0026128856,0.0353940002
0.052944,-0.099113,-9.773263,0.335055,0.0003384236,-0.0026128856,0.0364582253
0.053993,-0.079899,-9.778051,0.349466,0.0003384236,-0.0047413359,0.0364582253
0.055011,-0.060684,-9.785234,0.359073,0.0003384236,-0.0058055611,0.0353940002
0.056063,-0.058283,-9.785234,0.351868,0.0003384236,-0.0068697862,0.034329775
0.05711,-0.065488,-9.780446,0.347064,0.0024668739,-0.0068697862,0.0364582253
0.05816,-0.060684,-9.773263,0.339859,0.0024668739,-0.0058055611,0.0364582253
0.059177,-0.063086,-9.775657,0.337457,0.0003384236,-0.0047413359,0.0364582253
0.060226,-0.077497,-9.778051,0.335055,-0.0007258016,-0.0058055611,0.0364582253
0.061276,-0.101514,-9.773263,0.332654,0.0003384236,-0.0068697862,0.034329775
0.062325,-0.10872,-9.778051,0.323047,-0.0017900267,-0.0068697862,0.034329775
0.063343,-0.115925,-9.778051,0.325448,-0.0017900267,-0.0079340114,0.0353940002
0.064393,-0.115925,-9.778051,0.332654,-0.0017900267,-0.0100624617,0.0353940002
0.065442,-0.111121,-9.778051,0.335055,-0.0028542519,-0.0089982365,0.0353940002
0.066491,-0.10872,-9.778051,0.325448,-0.0028542519,-0.0068697862,0.0353940002
0.067541,-0.099113,-9.778051,0.318243,-0.0007258016,-0.0079340114,0.034329775
0.068561,-0.0823,-9.770868,0.325448,-0.0007258016,-0.0089982365,0.0332655499
0.069608,-0.099113,-9.78284,0.330252,-0.0028542519,-0.0068697862,0.034329775
0.070657,-0.151951,-9.904952,0.325448,-0.0017900267,-0.0058055611,0.034329775
0.071706,-0.135139,-9.921712,0.347064,0.0003384236,-0.0089982365,0.0311370995
0.072724,-0.06789,-9.730164,0.366278,-0.0007258016,-0.0132551371,0.0290086492
0.073774,-0.005444,-9.665517,0.361475,-0.003918477,-0.0132551371,0.0311370995
0.074823,0.093028,-9.655939,0.366278,-0.0049827022,-0.0111266868,0.034329775
0.075873,0.073814,-9.631996,0.323047,-0.003918477,-0.0058055611,0.0353940002
0.077942,-0.248022,-9.804389,0.344662,-0.003918477,0.0005797899,0.034329775
0.07689,-0.115925,-9.754108,0.308636,-0.003918477,-0.0015486604,0.0353940002
0.078989,-0.187978,-9.749319,0.349466,-0.003918477,0.0027082402,0.0311370995
0.080039,0.01377,-9.63439,0.462349,-0.0007258016,0.001644015,0.0290086492
0.081088,0.237134,-8.906508,0.476759,-0.0017900267,0.001644015,0.0385866756
0.082106,0.467703,-8.015811,0.142914,-0.0103038279,0.0069651408,0.0534858278
0.083155,0.676657,-8.351019,0.039639,-0.0134965034,0.0176073923,0.0609354038
0.084205,0.835173,-8.963973,-0.058834,-0.0060469273,0.0410203457,0.0683849799
0.085254,0.679058,-9.96481,-0.659274,0.0024668739,0.0835893518,0.0737061057
0.086272,0.265955,-11.188323,-0.654471,0.0077879997,0.1389290598,0.0726418805
0.087321,-1.520956,-14.547594,-1.449454,0.0546139064,0.2804710053,0.0332655499
0.08837,-1.62183,-16.115892,-1.235697,0.0833479856,0.3539025409,0.0130452719
0.08942,-0.279245,-9.538616,-1.413427,0.0993113629,0.4060495734,-0.0039823305
0.09044,-0.175969,-4.35964,-0.661676,0.0780268598,0.3539025409,-0.0156888072
0.091487,-1.074228,-7.527364,1.062789,0.0418432046,0.1846907414,0.0077241462
0.092536,-0.555447,-9.811572,2.184412,0.0365220788,-0.0004844353,0.0609354038
0.093586,0.655041,-6.311034,1.816943,0.0333294034,-0.122870328,0.0939263836
0.094635,1.044126,-5.458646,0.527196,0.0024668739,-0.1771458108,0.0854125824
0.095652,0.347615,-12.402257,1.569561,-0.0198818543,-0.1941734133,0.0726418805
0.096702,-0.387324,-16.635466,2.314107,0.0003384236,-0.2069441151,0.0832841321
0.097752,0.124251,-10.273681,0.282217,0.0248156021,-0.2016229893,0.0694492051
0.098801,0.652639,-5.920756,-1.036351,0.0141733506,-0.1526686323,0.0098525965
0.099819,0.35482,-10.996775,-0.366259,-0.0092396028,-0.0441176666,-0.0188814827
0.100868,0.210715,-13.448588,0.70973,-0.0049827022,0.0899747028,0.0151737222
0.101917,0.400454,-8.583271,0.652088,0.0067237745,0.1655346887,0.0492289272
0.102967,0.43648,-6.423569,0.318243,-0.0060469273,0.1719200396,0.0534858278
0.103984,-0.065488,-10.486778,1.290957,-0.0081753776,0.1602135629,0.0598711787
0.105033,-0.598679,-13.034365,1.423054,0.0152375758,0.139993285,0.0779630063
0.106083,-0.322477,-10.285653,-0.104467,0.0269440524,0.1325437089,0.0768987812
0.107132,-0.392128,-7.24483,-0.277394,0.0163018009,0.1527639868,0.0502931523
0.10815,-1.249557,-8.212147,0.752962,0.0014026488,0.1559566623,0.0258159738
0.109199,-1.256762,-10.527482,1.029165,0.0067237745,0.1282868083,0.020494848
0.110249,-0.565055,-9.775657,0.949907,0.0216229267,0.0857178022,0.0173021725
0.111298,-0.276843,-7.963135,1.163663,0.0152375758,0.0271854187,0.0077241462
0.112347,-0.043872,-9.2489,1.528731,0.0035310991,-0.0228331635,0.0055956959
0.113365,0.020975,-10.795649,1.305367,-0.0156249537,-0.0302827396,0.0226232983
0.114415,-0.137541,-10.024669,0.981129,-0.0475517083,-0.0654021697,0.0141094971
0.115464,-0.175969,-10.716636,0.616062,-0.0741573372,-0.095200474,-0.0007896551
0.116513,-0.151951,-10.386216,0.464751,-0.0784142378,-0.0866866727,-0.0050465557
0.117531,-0.166362,-9.529039,0.039639,-0.0688362114,-0.061145269,0.0002745701
0.118581,-0.175969,-9.763685,-0.255778,-0.0464874832,-0.0377323157,0.0087883713
0.11963,-0.070292,-9.143549,-0.68089,-0.0230745298,-0.0100624617,0.0151737222
0.120682,-0.252825,-8.374963,-0.923468,-0.0092396028,0.0144147169,0.0109168216
0.121697,-0.656321,-9.541011,-0.43591,-0.0017900267,0.0239927432,0.0002745701
0.122746,-0.665929,-10.04143,0.092477,0.0045953242,0.0197358426,-0.0039823305
0.123796,-0.61309,-9.038198,0.666499,0.0141733506,-0.0004844353,-0.0029181054
0.124845,-0.874882,-9.725376,0.949907,0.023751377,-0.0324111899,0.0002745701
0.125895,-0.882087,-11.056633,0.877854,0.023751377,-0.0632737194,0.0024030204
