Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000115,-0.211995,-9.78284,0.226976,0.0343936285,0.0005797899,-0.0039823305
0.001467,-0.202388,-9.794812,0.234181,0.0343936285,0.001644015,-0.0029181054
0.002516,-0.216799,-9.801995,0.224574,0.0343936285,0.0027082402,-0.0039823305
0.003536,-0.236013,-9.804389,0.219771,0.0343936285,0.0027082402,-0.0029181054
0.004583,-0.24562,-9.790023,0.229378,0.0343936285,0.001644015,-0.0039823305
0.005633,-0.238415,-9.785234,0.238985,0.0354578537,0.0005797899,-0.0029181054
0.006683,-0.219201,-9.794812,0.234181,0.0354578537,0.0005797899,-0.0029181054
0.007732,-0.199987,-9.7996,0.224574,0.0354578537,0.001644015,-0.0029181054
0.00875,-0.192781,-9.794812,0.226976,0.0354578537,-0.0004844353,-0.0039823305
0.009799,-0.199987,-9.792417,0.234181,0.0354578537,-0.0004844353,-0.0029181054
0.010849,-0.202388,-9.780446,0.238985,0.0365220788,0.001644015,-0.0029181054
0.011898,-0.202388,-9.775657,0.23178,0.0365220788,0.001644015,-0.0029181054
0.012916,-0.20479,-9.778051,0.214967,0.0365220788,0.0005797899,-0.0029181054
0.013966,-0.207192,-9.785234,0.20536,0.0365220788,0.001644015,-0.0039823305
0.015015,-0.202388,-9.785234,0.212566,0.0354578537,0.0005797899,-0.0039823305
0.016065,-0.199987,-9.78284,0.226976,0.0354578537,0.0005797899,-0.0029181054
0.017083,-0.20479,-9.785234,0.23178,0.0365220788,0.0005797899,-0.0029181054
0.018132,-0.216799,-9.787629,0.226976,0.0365220788,0.0005797899,-0.0029181054
0.019181,-0.224004,-9.785234,0.219771,0.0365220788,0.0005797899,-0.0039823305
0.020231,-0.219201,-9.785234,0.219771,0.037586304,0.001644015,-0.0039823305
0.021249,-0.211995,-9.778051,0.229378,0.0386505291,0.0005797899,-0.0039823305
0.022298,-0.195183,-9.780446,0.234181,0.037586304,0.0005797899,-0.0039823305
0.023348,-0.20479,-9.775657,0.229378,0.037586304,0.001644015,-0.0029181054
0.024398,-0.209594,-9.768474,0.226976,0.037586304,0.001644015,-0.0029181054
0.025447,-0.207192,-9.778051,0.229378,0.0386505291,0.0005797899,-0.0039823305
0.026465,-0.216799,-9.78284,0.224574,0.0386505291,0.0005797899,-0.0039823305
0.027514,-0.219201,-9.787629,0.219771,0.0386505291,-0.0004844353,-0.0039823305
0.028564,-0.216799,-9.797206,0.222173,0.0386505291,-0.0004844353,-0.0039823305
0.029613,-0.202388,-9.797206,0.224574,0.0386505291,0.0005797899,-0.0039823305
0.030631,-0.187978,-9.790023,0.226976,0.037586304,0.0005797899,-0.0039823305
0.031681,-0.195183,-9.78284,0.23178,0.0386505291,0.0005797899,-0.0018538802
0.03273,-0.209594,-9.780446,0.229378,0.0397147543,0.0005797899,-0.0018538802
0.033782,-0.207192,-9.78284,0.23178,0.0407789794,0.001644015,-0.0029181054
0.034798,-0.209594,-9.785234,0.236583,0.0397147543,0.0005797899,-0.0039823305
0.035847,-0.219201,-9.78284,0.229378,0.0397147543,-0.0004844353,-0.0029181054
0.036896,-0.211995,-9.787629,0.222173,0.0397147543,0.0005797899,-0.0018538802
0.037946,-0.209594,-9.792417,0.219771,0.0407789794,-0.0004844353,-0.0018538802
0.038995,-0.211995,-9.785234,0.226976,0.0397147543,-0.0004844353,-0.0018538802
0.040013,-0.214397,-9.780446,0.224574,0.0407789794,-0.0015486604,-0.0029181054
0.041063,-0.211995,-9.787629,0.219771,0.0407789794,-0.0004844353,-0.0039823305
0.042112,-0.20479,-9.797206,0.222173,0.0407789794,-0.0004844353,-0.0029181054
0.043162,-0.202388,-9.794812,0.219771,0.0418432046,-0.0004844353,-0.0029181054
0.044179,-0.211995,-9.792417,0.214967,0.0418432046,-0.0004844353,-0.0039823305
0.045229,-0.214397,-9.794812,0.224574,0.0418432046,-0.0015486604,-0.0029181054
0.04628,-0.211995,-9.7996,0.229378,0.0429074297,-0.0015486604,-0.0029181054
0.047328,-0.197585,-9.790023,0.214967,0.0418432046,-0.0004844353,-0.0039823305
0.048345,-0.197585,-9.78284,0.219771,0.0418432046,-0.0004844353,-0.0039823305
0.049395,-0.199987,-9.794812,0.229378,0.0418432046,-0.0004844353,-0.0039823305
