Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000122,-0.209594,-9.787629,0.224574,0.00991645,-0.0153835874,-0.0018538802
0.001176,-0.209594,-9.778051,0.212566,0.0088522248,-0.0153835874,-0.0029181054
0.002193,-0.20479,-9.768474,0.212566,0.0088522248,-0.0153835874,-0.0029181054
0.003242,-0.211995,-9.768474,0.222173,0.0088522248,-0.0143193623,-0.0018538802
0.004291,-0.216799,-9.785234,0.229378,0.0088522248,-0.0153835874,-0.0007896551
0.005341,-0.219201,-9.794812,0.229378,0.0088522248,-0.0175120377,-0.0007896551
0.006358,-0.221603,-9.787629,0.224574,0.0088522248,-0.0175120377,-0.0007896551
0.007408,-0.211995,-9.785234,0.219771,0.00991645,-0.0153835874,-0.0007896551
0.008457,-0.202388,-9.78284,0.214967,0.00991645,-0.0143193623,-0.0007896551
0.009506,-0.199987,-9.785234,0.217369,0.00991645,-0.0143193623,-0.0007896551
0.010523,-0.199987,-9.801995,0.222173,0.00991645,-0.0143193623,-0.0018538802
0.011573,-0.202388,-9.811572,0.222173,0.00991645,-0.0153835874,-0.0018538802
0.012623,-0.207192,-9.806783,0.229378,0.00991645,-0.0153835874,-0.0029181054
0.013672,-0.211995,-9.797206,0.241387,0.0088522248,-0.0153835874,-0.0039823305
0.014723,-0.211995,-9.794812,0.234181,0.0077879997,-0.0153835874,-0.0039823305
0.015739,-0.207192,-9.792417,0.212566,0.0088522248,-0.0153835874,-0.0029181054
0.016788,-0.202388,-9.792417,0.212566,0.00991645,-0.0164478126,-0.0029181054
0.017837,-0.20479,-9.792417,0.222173,0.00991645,-0.0175120377,-0.0018538802
0.018886,-0.216799,-9.794812,0.229378,0.0088522248,-0.0153835874,-0.0018538802
0.019904,-0.209594,-9.794812,0.224574,0.0088522248,-0.0143193623,-0.0029181054
0.020953,-0.195183,-9.785234,0.222173,0.0088522248,-0.0132551371,-0.0029181054
0.022003,-0.192781,-9.78284,0.224574,0.00991645,-0.0143193623,-0.0029181054
