Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000113,-0.207192,-9.797206,0.224574,0.0248156021,0.015478942,0.0300728744
0.000723,-0.195183,-9.792417,0.222173,0.0248156021,0.0165431672,0.0290086492
0.001772,-0.202388,-9.790023,0.219771,0.0248156021,0.0165431672,0.0279444241
0.002822,-0.214397,-9.7996,0.219771,0.0248156021,0.0165431672,0.0290086492
0.00384,-0.211995,-9.801995,0.217369,0.023751377,0.015478942,0.0300728744
0.004889,-0.20479,-9.792417,0.214967,0.0226871518,0.015478942,0.0311370995
0.005938,-0.195183,-9.792417,0.217369,0.023751377,0.0165431672,0.0300728744
0.006988,-0.192781,-9.801995,0.217369,0.023751377,0.015478942,0.0290086492
0.008006,-0.211995,-9.804389,0.219771,0.023751377,0.015478942,0.0279444241
0.009056,-0.219201,-9.797206,0.219771,0.023751377,0.0165431672,0.0290086492
0.010106,-0.211995,-9.792417,0.207762,0.0226871518,0.0165431672,0.0290086492
0.011155,-0.211995,-9.792417,0.20536,0.0226871518,0.015478942,0.0290086492
0.012205,-0.216799,-9.792417,0.219771,0.0216229267,0.015478942,0.0290086492
0.013222,-0.216799,-9.78284,0.219771,0.0226871518,0.0144147169,0.0279444241
0.014272,-0.211995,-9.780446,0.229378,0.023751377,0.0144147169,0.0268801989
0.015322,-0.197585,-9.780446,0.234181,0.023751377,0.0144147169,0.0290086492
0.016371,-0.192781,-9.780446,0.219771,0.0226871518,0.015478942,0.0311370995
0.017389,-0.209594,-9.787629,0.20536,0.0226871518,0.015478942,0.0300728744
0.018439,-0.221603,-9.790023,0.202958,0.023751377,0.015478942,0.0279444241
0.019489,-0.211995,-9.792417,0.212566,0.023751377,0.015478942,0.0279444241
0.02054,-0.20479,-9.7996,0.222173,0.0226871518,0.015478942,0.0279444241
0.021556,-0.211995,-9.794812,0.219771,0.0216229267,0.015478942,0.0279444241
0.022606,-0.202388,-9.790023,0.217369,0.0216229267,0.015478942,0.0268801989
0.023655,-0.207192,-9.794812,0.219771,0.0226871518,0.0144147169,0.0279444241
0.024705,-0.216799,-9.797206,0.226976,0.023751377,0.0144147169,0.0279444241
0.025754,-0.216799,-9.804389,0.219771,0.0226871518,0.0165431672,0.0268801989
0.026772,-0.202388,-9.801995,0.210164,0.0216229267,0.015478942,0.0268801989
0.027822,-0.192781,-9.792417,0.207762,0.0216229267,0.0133504917,0.0279444241
0.028872,-0.197585,-9.794812,0.214967,0.0216229267,0.0144147169,0.0279444241
0.029922,-0.207192,-9.801995,0.219771,0.0216229267,0.0165431672,0.0268801989
0.030939,-0.207192,-9.797206,0.214967,0.0205587015,0.0165431672,0.0268801989
0.031989,-0.209594,-9.794812,0.20536,0.0205587015,0.015478942,0.0268801989
0.033041,-0.209594,-9.792417,0.212566,0.0205587015,0.015478942,0.0279444241
0.034088,-0.202388,-9.78284,0.23178,0.0216229267,0.0165431672,0.0279444241
0.035106,-0.202388,-9.780446,0.238985,0.0216229267,0.015478942,0.0268801989
0.036156,-0.202388,-9.790023,0.224574,0.0216229267,0.015478942,0.0258159738
0.037205,-0.207192,-9.790023,0.210164,0.0216229267,0.015478942,0.0258159738
0.038255,-0.209594,-9.787629,0.212566,0.0205587015,0.0144147169,0.0258159738
0.039305,-0.207192,-9.792417,0.219771,0.0194944764,0.0133504917,0.0258159738
0.040323,-0.20479,-9.792417,0.217369,0.0205587015,0.0144147169,0.0258159738
0.041372,-0.211995,-9.787629,0.217369,0.0216229267,0.015478942,0.0268801989
0.042422,-0.216799,-9.790023,0.217369,0.0216229267,0.0144147169,0.0268801989
0.043472,-0.209594,-9.790023,0.207762,0.0205587015,0.015478942,0.0258159738
0.044489,-0.20479,-9.790023,0.207762,0.0205587015,0.0165431672,0.0247517486
0.045541,-0.207192,-9.794812,0.222173,0.0216229267,0.015478942,0.0247517486
0.046589,-0.20479,-9.794812,0.222173,0.0205587015,0.0144147169,0.0258159738
0.047638,-0.209594,-9.773263,0.207762,0.0205587015,0.015478942,0.0258159738
0.048657,-0.209594,-9.778051,0.219771,0.0205587015,0.0144147169,0.0258159738
0.049706,-0.211995,-9.785234,0.219771,0.0205587015,0.0133504917,0.0258159738
0.050755,-0.211995,-9.785234,0.224574,0.0205587015,0.0133504917,0.0236875235
0.051805,-0.207192,-9.785234,0.222173,0.0216229267,0.0144147169,0.0236875235
0.052855,-0.20479,-9.785234,0.219771,0.0205587015,0.0144147169,0.0258159738
0.053873,-0.207192,-9.790023,0.219771,0.0205587015,0.0133504917,0.0258159738
0.054922,-0.209594,-9.785234,0.214967,0.0205587015,0.0133504917,0.0247517486
0.055972,-0.211995,-9.785234,0.207762,0.0205587015,0.0144147169,0.0258159738
0.057021,-0.20479,-9.792417,0.207762,0.0194944764,0.0144147169,0.0247517486
0.058041,-0.202388,-9.794812,0.219771,0.0194944764,0.015478942,0.0236875235
0.059089,-0.20479,-9.794812,0.224574,0.0194944764,0.0165431672,0.0236875235
0.060138,-0.202388,-9.794812,0.222173,0.0184302512,0.015478942,0.0236875235
0.061188,-0.209594,-9.794812,0.219771,0.0184302512,0.0144147169,0.0226232983
0.062206,-0.221603,-9.797206,0.210164,0.0194944764,0.0144147169,0.0236875235
0.063255,-0.211995,-9.797206,0.202958,0.0194944764,0.0144147169,0.0236875235
0.064305,-0.197585,-9.790023,0.214967,0.0184302512,0.0144147169,0.0236875235
0.065355,-0.199987,-9.794812,0.222173,0.0184302512,0.0144147169,0.0236875235
0.066405,-0.20479,-9.801995,0.217369,0.0184302512,0.0133504917,0.0236875235
0.067423,-0.209594,-9.794812,0.212566,0.0184302512,0.0133504917,0.0247517486
0.068472,-0.207192,-9.785234,0.210164,0.0194944764,0.0133504917,0.0247517486
0.069522,-0.199987,-9.778051,0.212566,0.0205587015,0.0122862666,0.0236875235
0.070572,-0.207192,-9.778051,0.224574,0.0194944764,0.0133504917,0.0226232983
0.071589,-0.214397,-9.785234,0.229378,0.0184302512,0.0144147169,0.0226232983
0.072639,-0.199987,-9.797206,0.224574,0.0184302512,0.0144147169,0.0226232983
0.073688,-0.19038,-9.792417,0.222173,0.0194944764,0.0133504917,0.0226232983
0.074738,-0.051077,-9.663123,0.234181,0.0205587015,0.015478942,0.0226232983
0.075756,0.186697,-9.459603,0.238985,0.0184302512,0.0186716175,0.0247517486
0.076806,0.292375,-9.41411,0.20536,0.0141733506,0.0250569684,0.0332655499
0.077855,0.27316,-9.375801,0.106888,0.0120449003,0.0420845709,0.0428435762
0.078904,0.323597,-9.196225,-0.157306,0.0131091254,0.0718828752,0.0439078014
0.079923,0.244339,-9.375801,-0.318224,0.0152375758,0.1059380801,0.0417793511
0.080972,-0.048676,-9.651151,-0.260582,0.0226871518,0.1357363844,0.0428435762
0.082022,-0.04147,-8.856227,-0.27259,0.0333294034,0.153828212,0.0460362517
0.083071,-0.058283,-8.121162,-0.402286,0.037586304,0.1623420132,0.0449720265
0.084121,-0.966149,-10.527482,-0.779362,0.0429074297,0.1804338408,0.0396509008
0.085139,-1.977291,-14.818155,-0.536784,0.0609992574,0.2198101715,0.0279444241
0.086188,-1.684276,-14.626607,0.130906,0.0886691114,0.2464158004,0.0130452719
0.087238,-0.673134,-9.572137,-0.022807,0.100375588,0.2251312973,-0.0018538802
0.08829,-0.57226,-7.139479,0.344662,0.0833479856,0.1655346887,-0.0007896551
0.089305,-0.656321,-8.65989,1.382224,0.0524854561,0.0782682261,0.0279444241
0.090355,0.304383,-8.58806,1.819344,0.0301367279,-0.0068697862,0.0641280793
0.091404,1.111375,-6.868918,1.019558,0.0077879997,-0.0473103421,0.0715776554
0.092454,0.972073,-8.62637,-0.337438,-0.0241387549,-0.0185762629,0.0534858278
0.093472,0.083421,-12.883521,-0.128485,-0.0358452316,0.0442130212,0.0396509008
0.094521,-0.793222,-12.960141,-0.399884,-0.0252029801,0.0484699218,0.0311370995
0.095571,-0.718767,-9.502701,-1.744871,-0.0156249537,0.0059009156,0.0098525965
0.096621,-0.541037,-8.8251,-1.228492,0.0077879997,0.0090935911,-0.007175006
0.097672,-0.435359,-10.709453,-0.13569,0.0407789794,0.0601763985,0.006659921
0.098688,0.318794,-10.735791,0.462349,0.0663203831,0.1208372322,0.034329775
0.099738,0.676657,-8.293555,1.146851,0.079091085,0.2464158004,0.048164702
0.10079,-0.154353,-10.42692,2.280483,0.0673846083,0.2432231249,0.0449720265
0.101837,-0.771606,-10.960859,2.213233,0.0524854561,0.1857549666,0.0471004769
0.102855,-0.704357,-9.155521,1.576766,0.0343936285,0.1272225831,0.0417793511
0.103904,-0.456975,-8.319893,0.906675,0.0109806751,0.1155161065,0.0332655499
0.104954,-0.276843,-9.035803,0.178941,-0.0230745298,0.1559566623,0.0322013247
0.106003,-0.10872,-9.529039,0.142914,-0.0401021322,0.2187459464,0.0322013247
0.107021,-0.051077,-9.639179,-0.174118,-0.0337167813,0.2538653764,0.0247517486
0.108071,0.011368,-9.842699,-0.219752,-0.0209460795,0.2474800255,0.0141094971
0.109121,-0.185576,-10.118049,0.075665,0.0035310991,0.2208743967,0.006659921
0.110172,-0.512216,-10.051007,-0.140494,0.0194944764,0.1910760924,0.0034672456
0.11122,-0.435359,-9.505095,0.217369,0.0194944764,0.1612777881,0.0087883713
0.112238,-0.54584,-9.981571,0.632874,0.0205587015,0.1389290598,0.0194306229
0.113289,-0.992568,-11.274519,0.32785,0.0131091254,0.1197730071,0.0247517486
0.114337,-0.946935,-10.307202,0.279815,-0.0028542519,0.1016811795,0.0162379474
0.115386,-0.689946,-8.475526,0.147718,-0.0124322782,0.0921031531,-0.0018538802
0.116404,-0.819641,-9.466786,-0.066039,-0.0092396028,0.0942316034,-0.0135603569
0.117454,-0.829248,-10.31678,0.236583,0.0077879997,0.1048738549,-0.0093034563
0.118503,-0.461779,-9.100451,0.323047,0.0226871518,0.1187087819,-0.0007896551
0.119553,-0.296057,-9.272844,0.24619,0.0216229267,0.1304152586,0.0045314707
0.120571,-0.27204,-10.44368,0.159727,0.0131091254,0.153828212,0.006659921
0.121621,-0.043872,-10.331146,-0.147699,0.0077879997,0.1995898936,0.0002745701
0.122672,-0.015051,-9.56256,-0.260582,0.0024668739,0.2517369261,-0.0114319066
0.12372,-0.175969,-9.191436,-0.222153,-0.0060469273,0.2804710053,-0.0178172575
0.124769,-0.115925,-10.311991,-0.027611,-0.003918477,0.2517369261,-0.0039823305
0.125789,-0.175969,-9.950444,0.015621,0.0088522248,0.2240670721,0.0034672456
0.126836,-0.221603,-9.124394,-0.049227,0.0248156021,0.1985256684,0.0055956959
0.127886,-0.262432,-9.512279,-0.097262,0.0333294034,0.1761769402,0.0077241462
0.128936,-0.192781,-10.302414,0.130906,0.0397147543,0.1591493378,0.0098525965
0.129953,-0.127934,-10.017486,0.250994,0.0407789794,0.1527639868,0.0055956959
0.131003,-0.142344,-9.521856,0.483965,0.0280082776,0.1506355365,-0.0039823305
0.132053,-0.043872,-9.234534,0.73615,0.0131091254,0.1516997617,-0.007175006
0.133103,-0.087104,-9.318336,0.829818,0.0109806751,0.1506355365,-0.0018538802
0.13412,-0.308066,-9.914529,0.889862,0.0120449003,0.139993285,0.0034672456
0.135173,-0.236013,-9.600869,0.726543,0.0024668739,0.1272225831,0.0013387952
0.136219,-0.127934,-9.02862,0.606455,-0.0124322782,0.1091307555,-0.0082392311
0.137269,-0.264834,-10.108471,0.536803,-0.0220103046,0.0772040009,-0.0146245821
0.138289,-0.240817,-10.66396,0.407108,-0.0262672052,0.0484699218,-0.007175006
0.139336,0.023377,-9.220168,0.00121,-0.0262672052,0.029313869,0.0013387952
0.140386,0.304383,-8.90172,-0.491151,-0.0294598807,0.0165431672,0.0024030204
0.141436,0.54456,-10.292836,-0.407089,-0.0262672052,0.0303780942,0.0077241462
0.142485,0.539756,-10.740579,-0.238966,-0.0049827022,0.0772040009,0.0162379474
0.143503,0.234732,-9.93129,-0.174118,0.0173660261,0.1219014574,0.0119810468
0.144553,-0.048676,-9.08369,0.166932,0.0312009531,0.1442501856,0.0013387952
0.145602,-0.228808,-8.868199,0.359073,0.0354578537,0.1527639868,0.0013387952
0.146652,-0.533832,-9.83791,0.318243,0.0343936285,0.1612777881,0.0098525965
0.147672,-0.697151,-10.678326,0.303832,0.0248156021,0.1740484899,0.0151737222
0.148719,-0.356101,-9.620024,0.099683,0.0056595494,0.1963972181,0.0077241462
0.149769,-0.281647,-9.076507,0.061255,-0.0145607286,0.2123605954,-0.0007896551
0.150818,-0.226406,-9.785234,0.166932,-0.0198818543,0.2059752445,0.0087883713
0.151836,-0.003042,-9.41411,0.20536,-0.0049827022,0.2176817212,0.0130452719
0.152886,-0.094309,-10.024669,0.332654,0.00991645,0.2251312973,0.0141094971
0.153936,0.117046,-10.017486,0.008416,0.0163018009,0.2272597476,0.0119810468
0.154985,0.246741,-9.804389,0.061255,0.0194944764,0.2315166482,0.006659921
0.156034,0.076216,-10.015092,0.152521,0.0184302512,0.2325808734,0.0087883713
0.157052,-0.091907,-9.83791,0.263003,0.0163018009,0.2251312973,0.0162379474
0.158102,-0.346494,-9.732559,0.556018,0.0163018009,0.2006541188,0.0194306229
0.159152,-0.344092,-9.813966,0.445536,0.0152375758,0.1687273641,0.0162379474
0.160201,-0.161558,-9.629602,0.219771,0.0173660261,0.1559566623,0.0109168216
0.161219,-0.329682,-9.713404,0.323047,0.0205587015,0.1570208875,0.0077241462
0.162269,-0.305664,-9.670306,0.267806,0.0163018009,0.1602135629,0.0077241462
0.163318,0.052198,-9.30397,-0.051628,0.0088522248,0.1687273641,0.0077241462
0.164368,-0.005444,-9.96481,-0.020405,0.0077879997,0.1825622911,0.0119810468
0.165386,-0.243218,-10.82917,-0.118878,0.0163018009,0.2081036948,0.0162379474
0.166435,-0.091907,-9.6727,-0.402286,0.0173660261,0.2421588997,0.0151737222
0.167485,-0.075095,-9.014254,-0.507963,0.0120449003,0.2666360783,0.0087883713
0.168534,-0.382521,-10.877057,-0.431107,0.0173660261,0.2900490317,0.0087883713
0.169584,-0.351298,-10.549031,-0.193332,0.0301367279,0.3241042366,0.0141094971
0.170602,-0.276843,-8.216936,-0.414294,0.0365220788,0.3326180378,0.0141094971
0.171651,-0.615492,-9.332702,-0.399884,0.0365220788,0.3113335347,0.0141094971
