Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000151,-0.209594,-9.794812,0.219771,0.0077879997,0.001644015,-0.0039823305
0.000777,-0.211995,-9.794812,0.229378,0.0088522248,0.0005797899,-0.0039823305
0.001829,-0.211995,-9.794812,0.229378,0.0077879997,0.0005797899,-0.0039823305
0.002876,-0.20479,-9.801995,0.224574,0.0077879997,0.0005797899,-0.0029181054
0.003926,-0.195183,-9.811572,0.229378,0.0067237745,0.001644015,-0.0039823305
0.004944,-0.199987,-9.7996,0.229378,0.0067237745,0.0037724653,-0.0039823305
0.005994,-0.209594,-9.790023,0.224574,0.0077879997,0.0027082402,-0.0029181054
0.007044,-0.207192,-9.794812,0.222173,0.0067237745,0.0005797899,-0.0029181054
0.008093,-0.202388,-9.801995,0.219771,0.0067237745,0.0005797899,-0.0018538802
0.009143,-0.207192,-9.804389,0.219771,0.0077879997,0.001644015,-0.0018538802
0.01016,-0.216799,-9.801995,0.219771,0.0088522248,0.0037724653,-0.0018538802
0.011211,-0.209594,-9.801995,0.214967,0.0088522248,0.0027082402,-0.0018538802
0.01226,-0.202388,-9.7996,0.217369,0.0088522248,0.0005797899,-0.0029181054
0.01331,-0.211995,-9.785234,0.219771,0.0077879997,0.0005797899,-0.0029181054
0.014331,-0.211995,-9.78284,0.222173,0.0067237745,0.001644015,-0.0029181054
0.015378,-0.197585,-9.792417,0.229378,0.0056595494,0.001644015,-0.0029181054
0.016428,-0.202388,-9.794812,0.226976,0.0067237745,0.0005797899,-0.0018538802
0.017477,-0.209594,-9.794812,0.224574,0.0077879997,0.001644015,-0.0029181054
0.018495,-0.20479,-9.790023,0.219771,0.0077879997,0.0027082402,-0.0029181054
0.019545,-0.20479,-9.785234,0.214967,0.0077879997,0.001644015,-0.0039823305
0.020595,-0.211995,-9.780446,0.222173,0.0077879997,0.0027082402,-0.0039823305
0.021644,-0.224004,-9.775657,0.219771,0.0077879997,0.0037724653,-0.0029181054
0.022694,-0.214397,-9.78284,0.222173,0.0077879997,0.0027082402,-0.0039823305
0.023712,-0.209594,-9.7996,0.226976,0.0077879997,0.001644015,-0.0050465557
0.024762,-0.211995,-9.797206,0.224574,0.0077879997,0.0005797899,-0.0039823305
0.025812,-0.20479,-9.787629,0.23178,0.0077879997,0.0005797899,-0.0029181054
0.026862,-0.202388,-9.794812,0.229378,0.0077879997,0.0027082402,-0.0039823305
0.02788,-0.20479,-9.7996,0.224574,0.0088522248,0.0027082402,-0.0050465557
0.028929,-0.199987,-9.790023,0.222173,0.0088522248,0.001644015,-0.0050465557
0.029979,-0.195183,-9.78284,0.217369,0.0067237745,0.0005797899,-0.0050465557
0.031029,-0.209594,-9.780446,0.207762,0.0056595494,0.0005797899,-0.0039823305
0.032047,-0.216799,-9.778051,0.20536,0.0056595494,0.0005797899,-0.0039823305
0.033096,-0.207192,-9.780446,0.212566,0.0077879997,0.001644015,-0.0039823305
0.034146,-0.20479,-9.785234,0.217369,0.0088522248,0.001644015,-0.0039823305
0.035198,-0.211995,-9.785234,0.224574,0.0088522248,0.0027082402,-0.0050465557
0.036214,-0.207192,-9.785234,0.241387,0.0088522248,0.0027082402,-0.0050465557
0.037264,-0.197585,-9.794812,0.24619,0.0088522248,0.001644015,-0.0039823305
0.038314,-0.20479,-9.794812,0.234181,0.0077879997,0.001644015,-0.0039823305
0.039363,-0.219201,-9.787629,0.217369,0.0077879997,0.001644015,-0.0039823305
0.040413,-0.219201,-9.78284,0.20536,0.0077879997,0.001644015,-0.0039823305
0.041431,-0.219201,-9.780446,0.210164,0.0067237745,0.001644015,-0.0039823305
0.042481,-0.214397,-9.780446,0.214967,0.0056595494,0.0005797899,-0.0029181054
0.04353,-0.202388,-9.785234,0.212566,0.0067237745,0.0005797899,-0.0039823305
0.044583,-0.192781,-9.785234,0.210164,0.0077879997,0.0027082402,-0.0050465557
0.045598,-0.199987,-9.780446,0.219771,0.0077879997,0.0037724653,-0.0061107808
0.046648,-0.20479,-9.785234,0.229378,0.0077879997,0.001644015,-0.0050465557
0.0477,-0.202388,-9.785234,0.214967,0.0077879997,0.001644015,-0.0050465557
0.048748,-0.207192,-9.775657,0.212566,0.0067237745,0.001644015,-0.0050465557
0.049765,-0.209594,-9.780446,0.219771,0.0067237745,0.0005797899,-0.0039823305
0.050815,-0.207192,-9.790023,0.236583,0.0067237745,0.0005797899,-0.0039823305
0.051865,-0.202388,-9.790023,0.24619,0.0067237745,0.0005797899,-0.0050465557
0.052915,-0.195183,-9.787629,0.234181,0.0056595494,0.0027082402,-0.0061107808
0.053964,-0.192781,-9.787629,0.219771,0.0056595494,0.0037724653,-0.0050465557
0.054982,-0.207192,-9.792417,0.210164,0.0067237745,0.0027082402,-0.0061107808
