Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000115,-0.219201,-9.792417,0.222173,0.0173660261,-0.026025839,-0.0305879594
0.000788,-0.214397,-9.801995,0.226976,0.0163018009,-0.0270900641,-0.0305879594
0.001647,-0.211995,-9.794812,0.229378,0.0152375758,-0.026025839,-0.0305879594
0.002696,-0.202388,-9.785234,0.23178,0.0163018009,-0.0249616138,-0.0305879594
0.003746,-0.195183,-9.785234,0.222173,0.0163018009,-0.0249616138,-0.0305879594
0.004795,-0.195183,-9.78284,0.219771,0.0152375758,-0.0270900641,-0.0305879594
0.005813,-0.202388,-9.778051,0.226976,0.0152375758,-0.0270900641,-0.0305879594
0.006862,-0.209594,-9.780446,0.229378,0.0163018009,-0.026025839,-0.0305879594
0.007912,-0.211995,-9.787629,0.226976,0.0152375758,-0.026025839,-0.0305879594
0.008961,-0.211995,-9.787629,0.217369,0.0141733506,-0.026025839,-0.0295237342
0.009978,-0.211995,-9.787629,0.224574,0.0141733506,-0.0249616138,-0.0295237342
0.011028,-0.207192,-9.794812,0.234181,0.0141733506,-0.0238973887,-0.0295237342
0.012077,-0.207192,-9.794812,0.229378,0.0152375758,-0.026025839,-0.0305879594
0.013127,-0.209594,-9.790023,0.229378,0.0152375758,-0.026025839,-0.0316521845
0.014176,-0.209594,-9.790023,0.226976,0.0163018009,-0.026025839,-0.0305879594
0.015194,-0.202388,-9.794812,0.226976,0.0163018009,-0.026025839,-0.0316521845
0.016243,-0.20479,-9.794812,0.226976,0.0163018009,-0.0270900641,-0.0316521845
0.017293,-0.216799,-9.794812,0.217369,0.0163018009,-0.0270900641,-0.0305879594
0.018345,-0.214397,-9.792417,0.214967,0.0163018009,-0.026025839,-0.0305879594
0.01936,-0.207192,-9.785234,0.217369,0.0141733506,-0.026025839,-0.0316521845
0.020409,-0.219201,-9.785234,0.224574,0.0152375758,-0.0270900641,-0.0305879594
0.021459,-0.219201,-9.785234,0.229378,0.0152375758,-0.026025839,-0.0305879594
0.022508,-0.20479,-9.785234,0.224574,0.0152375758,-0.0249616138,-0.0316521845
0.023526,-0.202388,-9.790023,0.214967,0.0163018009,-0.026025839,-0.0316521845
0.024575,-0.211995,-9.792417,0.207762,0.0152375758,-0.026025839,-0.0316521845
0.025625,-0.202388,-9.797206,0.214967,0.0152375758,-0.0249616138,-0.0316521845
0.026674,-0.19038,-9.794812,0.229378,0.0152375758,-0.026025839,-0.0305879594
0.027726,-0.202388,-9.785234,0.229378,0.0152375758,-0.0270900641,-0.0305879594
0.028741,-0.216799,-9.792417,0.224574,0.0152375758,-0.026025839,-0.0316521845
0.02979,-0.214397,-9.794812,0.224574,0.0141733506,-0.0249616138,-0.0327164097
0.030842,-0.211995,-9.794812,0.224574,0.0131091254,-0.0249616138,-0.0327164097
0.031889,-0.207192,-9.794812,0.226976,0.0131091254,-0.0238973887,-0.0327164097
0.032907,-0.207192,-9.7996,0.219771,0.0131091254,-0.0249616138,-0.0327164097
0.033956,-0.20479,-9.7996,0.212566,0.0141733506,-0.0270900641,-0.0327164097
0.035006,-0.202388,-9.792417,0.210164,0.0152375758,-0.0281542893,-0.0337806348
0.036055,-0.202388,-9.780446,0.212566,0.0141733506,-0.0270900641,-0.0337806348
0.037073,-0.202388,-9.775657,0.214967,0.0131091254,-0.0249616138,-0.0327164097
0.038122,-0.199987,-9.773263,0.212566,0.0131091254,-0.0228331635,-0.0337806348
0.039172,-0.202388,-9.780446,0.217369,0.0131091254,-0.0249616138,-0.0327164097
0.040223,-0.214397,-9.787629,0.224574,0.0120449003,-0.026025839,-0.0327164097
0.04127,-0.219201,-9.794812,0.229378,0.0131091254,-0.026025839,-0.0327164097
0.042288,-0.207192,-9.797206,0.226976,0.0141733506,-0.026025839,-0.0337806348
0.043337,-0.20479,-9.794812,0.207762,0.0141733506,-0.0249616138,-0.0337806348
0.044387,-0.211995,-9.790023,0.195753,0.0152375758,-0.0238973887,-0.0337806348
0.045436,-0.211995,-9.792417,0.224574,0.0131091254,-0.0249616138,-0.03484486
0.046453,-0.207192,-9.794812,0.222173,0.0131091254,-0.026025839,-0.0327164097
0.047503,-0.209594,-9.790023,0.229378,0.0131091254,-0.0270900641,-0.0316521845
