Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000172,-0.202388,-9.797206,0.226976,0.0386505291,0.0442130212,0.0385866756
0.000872,-0.202388,-9.794812,0.219771,0.0407789794,0.0442130212,0.0375224505
0.001762,-0.187978,-9.792417,0.219771,0.0407789794,0.043148796,0.0385866756
0.002812,-0.187978,-9.787629,0.219771,0.0407789794,0.043148796,0.0407151259
0.003861,-0.199987,-9.785234,0.224574,0.0407789794,0.0442130212,0.0407151259
0.004878,-0.202388,-9.790023,0.229378,0.0407789794,0.0442130212,0.0396509008
0.005927,-0.20479,-9.794812,0.224574,0.0397147543,0.0442130212,0.0396509008
0.006977,-0.211995,-9.794812,0.226976,0.0397147543,0.0442130212,0.0396509008
0.008028,-0.209594,-9.790023,0.234181,0.0407789794,0.0442130212,0.0385866756
0.009075,-0.19038,-9.785234,0.23178,0.0407789794,0.0442130212,0.0375224505
0.010093,-0.175969,-9.778051,0.229378,0.0418432046,0.0452772463,0.0375224505
0.011145,-0.178371,-9.785234,0.224574,0.0418432046,0.0452772463,0.0385866756
0.012192,-0.197585,-9.794812,0.214967,0.0429074297,0.0442130212,0.0385866756
0.013241,-0.219201,-9.780446,0.217369,0.0407789794,0.0442130212,0.0396509008
0.014258,-0.211995,-9.785234,0.222173,0.0429074297,0.0442130212,0.0385866756
0.015307,-0.211995,-9.792417,0.219771,0.0439716549,0.0442130212,0.0385866756
0.016357,-0.20479,-9.790023,0.222173,0.0429074297,0.043148796,0.0385866756
0.017406,-0.197585,-9.787629,0.234181,0.0429074297,0.043148796,0.0375224505
0.018424,-0.202388,-9.794812,0.229378,0.0429074297,0.0442130212,0.0375224505
0.019473,-0.199987,-9.801995,0.222173,0.0429074297,0.0452772463,0.0375224505
0.020525,-0.199987,-9.7996,0.224574,0.0429074297,0.0463414715,0.0364582253
0.021571,-0.207192,-9.794812,0.219771,0.0439716549,0.0452772463,0.0353940002
0.02262,-0.199987,-9.792417,0.222173,0.0439716549,0.0452772463,0.0364582253
0.023638,-0.192781,-9.794812,0.229378,0.0439716549,0.043148796,0.0364582253
0.024687,-0.199987,-9.797206,0.219771,0.0450358801,0.043148796,0.0364582253
0.025737,-0.202388,-9.7996,0.217369,0.0450358801,0.043148796,0.0364582253
0.026786,-0.202388,-9.794812,0.224574,0.0450358801,0.0442130212,0.0364582253
0.027804,-0.211995,-9.787629,0.222173,0.0439716549,0.0442130212,0.0375224505
0.028853,-0.20479,-9.792417,0.219771,0.0429074297,0.0442130212,0.0375224505
0.029904,-0.192781,-9.797206,0.229378,0.0429074297,0.0442130212,0.0364582253
0.030952,-0.192781,-9.7996,0.229378,0.0439716549,0.043148796,0.034329775
0.031969,-0.209594,-9.797206,0.214967,0.0429074297,0.043148796,0.0332655499
0.033021,-0.214397,-9.790023,0.214967,0.0429074297,0.0442130212,0.034329775
0.034068,-0.207192,-9.785234,0.226976,0.0439716549,0.0442130212,0.0353940002
0.035117,-0.195183,-9.794812,0.23178,0.0450358801,0.0442130212,0.0353940002
0.036166,-0.192781,-9.811572,0.222173,0.0461001052,0.043148796,0.0353940002
0.037184,-0.192781,-9.811572,0.219771,0.0450358801,0.043148796,0.034329775
0.038233,-0.192781,-9.801995,0.23178,0.0439716549,0.043148796,0.0353940002
0.039282,-0.195183,-9.785234,0.210164,0.0439716549,0.043148796,0.0353940002
0.040331,-0.199987,-9.787629,0.210164,0.0450358801,0.0442130212,0.0353940002
0.041349,-0.199987,-9.797206,0.222173,0.0461001052,0.043148796,0.034329775
0.042401,-0.195183,-9.797206,0.224574,0.0450358801,0.043148796,0.034329775
0.043448,-0.199987,-9.792417,0.217369,0.0450358801,0.043148796,0.034329775
0.044497,-0.199987,-9.78284,0.212566,0.0439716549,0.0420845709,0.034329775
0.045514,-0.197585,-9.78284,0.214967,0.0439716549,0.0410203457,0.034329775
0.046564,-0.199987,-9.794812,0.222173,0.0450358801,0.0420845709,0.034329775
0.047613,-0.202388,-9.794812,0.214967,0.0450358801,0.0420845709,0.034329775
0.048662,-0.207192,-9.785234,0.202958,0.0450358801,0.0420845709,0.034329775
0.049712,-0.202388,-9.785234,0.210164,0.0450358801,0.0420845709,0.034329775
0.050729,-0.192781,-9.790023,0.219771,0.0450358801,0.0442130212,0.034329775
0.051779,-0.195183,-9.792417,0.219771,0.0450358801,0.0442130212,0.034329775
0.052828,-0.197585,-9.785234,0.20536,0.0450358801,0.043148796,0.034329775
0.053876,-0.187978,-9.787629,0.193351,0.0450358801,0.0442130212,0.0332655499
0.054897,-0.183174,-9.797206,0.198155,0.0450358801,0.0442130212,0.0332655499
0.055944,-0.197585,-9.7996,0.212566,0.0450358801,0.0420845709,0.0332655499
0.056993,-0.209594,-9.801995,0.207762,0.0461001052,0.0410203457,0.034329775
0.058043,-0.202388,-9.7996,0.200557,0.0450358801,0.043148796,0.034329775
0.059059,-0.199987,-9.790023,0.202958,0.0450358801,0.0442130212,0.0332655499
0.060109,-0.195183,-9.787629,0.207762,0.0450358801,0.043148796,0.0322013247
0.061158,-0.185576,-9.7996,0.212566,0.0450358801,0.0420845709,0.0332655499
0.062208,-0.185576,-9.801995,0.219771,0.0450358801,0.0420845709,0.0332655499
0.063257,-0.192781,-9.792417,0.219771,0.0450358801,0.0410203457,0.0322013247
0.064277,-0.197585,-9.792417,0.212566,0.0439716549,0.0420845709,0.0322013247
0.065324,-0.192781,-9.794812,0.214967,0.0471643304,0.0420845709,0.0332655499
0.066373,-0.202388,-9.794812,0.214967,0.0461001052,0.0420845709,0.0332655499
0.067423,-0.207192,-9.797206,0.214967,0.0450358801,0.0420845709,0.0332655499
0.06844,-0.199987,-9.806783,0.217369,0.0439716549,0.0420845709,0.0311370995
0.069489,-0.192781,-9.816361,0.224574,0.0450358801,0.0420845709,0.0300728744
0.070539,-0.199987,-9.813966,0.229378,0.0461001052,0.0410203457,0.0311370995
0.071588,-0.20479,-9.801995,0.224574,0.0471643304,0.0420845709,0.0322013247
0.072606,-0.209594,-9.792417,0.224574,0.0471643304,0.0442130212,0.0311370995
0.073654,-0.209594,-9.790023,0.222173,0.0471643304,0.0442130212,0.0311370995
0.074704,-0.197585,-9.792417,0.217369,0.0461001052,0.0420845709,0.0311370995
0.075753,-0.192781,-9.794812,0.214967,0.0461001052,0.0420845709,0.0311370995
0.076773,-0.197585,-9.797206,0.214967,0.0450358801,0.0410203457,0.0311370995
0.07782,-0.202388,-9.797206,0.214967,0.0461001052,0.0410203457,0.0300728744
0.078869,-0.202388,-9.797206,0.219771,0.0461001052,0.0420845709,0.0300728744
0.079918,-0.20479,-9.801995,0.222173,0.0461001052,0.043148796,0.0300728744
0.080967,-0.199987,-9.801995,0.219771,0.0461001052,0.0420845709,0.0290086492
0.081985,-0.187978,-9.790023,0.219771,0.0461001052,0.0420845709,0.0290086492
0.083034,-0.187978,-9.780446,0.219771,0.0450358801,0.0420845709,0.0290086492
0.084084,-0.197585,-9.775657,0.219771,0.0450358801,0.0399561205,0.0300728744
0.085133,-0.24562,-9.785234,0.219771,0.0461001052,0.0399561205,0.0290086492
0.086153,-0.310468,-9.907346,0.217369,0.0471643304,0.0388918954,0.0279444241
0.0872,-0.264834,-9.969599,0.219771,0.0461001052,0.0335707696,0.0247517486
0.088249,-0.111121,-9.543405,0.258199,0.0450358801,0.0271854187,0.0236875235
