Time (s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s)
0.000142,-0.221603,-9.792417,0.212566,0.00991645,-0.0292185144,0.0109168216
0.001253,-0.219201,-9.792417,0.222173,0.0088522248,-0.0302827396,0.0098525965
0.002271,-0.219201,-9.790023,0.226976,0.0077879997,-0.0302827396,0.0087883713
0.00332,-0.214397,-9.801995,0.224574,0.0067237745,-0.0313469647,0.0087883713
0.00437,-0.211995,-9.806783,0.226976,0.0056595494,-0.0324111899,0.0098525965
0.005422,-0.202388,-9.790023,0.229378,0.0067237745,-0.0313469647,0.0098525965
0.006437,-0.195183,-9.787629,0.219771,0.0067237745,-0.0302827396,0.0098525965
0.007486,-0.202388,-9.787629,0.217369,0.0056595494,-0.0313469647,0.0087883713
0.008538,-0.216799,-9.785234,0.200557,0.0045953242,-0.0313469647,0.0098525965
0.009586,-0.211995,-9.794812,0.195753,0.0035310991,-0.0313469647,0.0098525965
0.010635,-0.199987,-9.801995,0.20536,0.0045953242,-0.0302827396,0.0087883713
0.011653,-0.209594,-9.806783,0.210164,0.0045953242,-0.0281542893,0.0098525965
0.012703,-0.216799,-9.806783,0.210164,0.0045953242,-0.0292185144,0.0109168216
0.013752,-0.211995,-9.801995,0.219771,0.0045953242,-0.0313469647,0.0109168216
0.014802,-0.216799,-9.797206,0.23178,0.0045953242,-0.0313469647,0.0109168216
0.015819,-0.219201,-9.794812,0.229378,0.0035310991,-0.0302827396,0.0119810468
0.016869,-0.211995,-9.790023,0.217369,0.0024668739,-0.0302827396,0.0109168216
0.017921,-0.209594,-9.790023,0.20536,0.0014026488,-0.0313469647,0.0109168216
0.018968,-0.209594,-9.78284,0.210164,0.0003384236,-0.0302827396,0.0109168216
0.019985,-0.202388,-9.78284,0.222173,0.0003384236,-0.0292185144,0.0098525965
0.021038,-0.202388,-9.790023,0.229378,0.0014026488,-0.0292185144,0.0098525965
0.022084,-0.20479,-9.794812,0.226976,0.0024668739,-0.0292185144,0.0109168216
0.023134,-0.202388,-9.801995,0.219771,0.0035310991,-0.0292185144,0.0109168216
0.024184,-0.20479,-9.806783,0.214967,0.0035310991,-0.0292185144,0.0109168216
0.025202,-0.202388,-9.7996,0.222173,0.0024668739,-0.0292185144,0.0109168216
0.026251,-0.197585,-9.794812,0.222173,0.0003384236,-0.0281542893,0.0119810468
0.027301,-0.192781,-9.794812,0.217369,0.0003384236,-0.0281542893,0.0119810468
0.02835,-0.185576,-9.794812,0.214967,0.0014026488,-0.0292185144,0.0119810468
0.029368,-0.192781,-9.790023,0.212566,0.0003384236,-0.0292185144,0.0119810468
0.03042,-0.207192,-9.794812,0.202958,-0.0007258016,-0.0270900641,0.0119810468
0.031467,-0.211995,-9.797206,0.200557,-0.0007258016,-0.0281542893,0.0109168216
0.032516,-0.197585,-9.7996,0.212566,0.0003384236,-0.0302827396,0.0130452719
0.033534,-0.192781,-9.794812,0.217369,0.0003384236,-0.0292185144,0.0141094971
0.034584,-0.202388,-9.797206,0.219771,-0.0007258016,-0.0313469647,0.0130452719
0.035633,-0.214397,-9.797206,0.222173,-0.0017900267,-0.0313469647,0.0119810468
0.036683,-0.211995,-9.7996,0.214967,-0.0028542519,-0.0302827396,0.0130452719
0.0377,-0.202388,-9.794812,0.210164,-0.003918477,-0.0302827396,0.0130452719
0.03875,-0.207192,-9.787629,0.207762,-0.003918477,-0.0302827396,0.0119810468
0.0398,-0.20479,-9.787629,0.212566,-0.0028542519,-0.0281542893,0.0119810468
0.040849,-0.197585,-9.790023,0.217369,-0.0028542519,-0.0270900641,0.0119810468
